Id,State,state_code,City/Town,Suburb,Postcode,Property_Median_Value,Updated_Year,Updated_Month
2736,New South Wale,NSW,SYDNEY,Basin View,2540,520000,2017,6
2737,New South Wale,NSW,SYDNEY,Beecroft Peninsula,2540,520000,2017,6
2738,New South Wale,NSW,SYDNEY,Berrara,2540,520000,2017,6
2739,New South Wale,NSW,SYDNEY,Bewong,2540,520000,2017,6
2740,New South Wale,NSW,SYDNEY,Bolong,2540,520000,2017,6
2741,New South Wale,NSW,SYDNEY,Boolijah,2540,520000,2017,6
2742,New South Wale,NSW,SYDNEY,Bream Beach,2540,520000,2017,6
2743,New South Wale,NSW,SYDNEY,Browns Mountain,2540,520000,2017,6
2744,New South Wale,NSW,SYDNEY,Brundee,2540,520000,2017,6
2745,New South Wale,NSW,SYDNEY,Buangla,2540,520000,2017,6
2746,New South Wale,NSW,SYDNEY,Burrier,2540,520000,2017,6
2747,New South Wale,NSW,SYDNEY,Callala Bay,2540,520000,2017,6
2748,New South Wale,NSW,SYDNEY,Callala Beach,2540,520000,2017,6
2749,New South Wale,NSW,SYDNEY,Cambewarra,2540,520000,2017,6
2750,New South Wale,NSW,SYDNEY,Cambewarra Village,2540,520000,2017,6
2751,New South Wale,NSW,SYDNEY,Comberton,2540,520000,2017,6
2752,New South Wale,NSW,SYDNEY,Comerong Island,2540,520000,2017,6
2753,New South Wale,NSW,SYDNEY,Cudmirrah,2540,520000,2017,6
2754,New South Wale,NSW,SYDNEY,Culburra Beach,2540,520000,2017,6
2755,New South Wale,NSW,SYDNEY,Currarong,2540,520000,2017,6
2756,New South Wale,NSW,SYDNEY,Erowal Bay,2540,520000,2017,6
2757,New South Wale,NSW,SYDNEY,Ettrema,2540,520000,2017,6
2758,New South Wale,NSW,SYDNEY,Falls Creek,2540,520000,2017,6
2759,New South Wale,NSW,SYDNEY,Greenwell Point,2540,520000,2017,6
2760,New South Wale,NSW,SYDNEY,Hmas Albatross,2540,520000,2017,6
2761,New South Wale,NSW,,Hmas Creswell,2540,520000,2017,6
2762,New South Wale,NSW,SYDNEY,Huskisson,2540,520000,2017,6
2763,New South Wale,NSW,SYDNEY,Hyams Beach,2540,520000,2017,6
2764,New South Wale,NSW,SYDNEY,Illaroo,2540,520000,2017,6
2765,New South Wale,NSW,SYDNEY,Jerrawangala,2540,520000,2017,6
2766,New South Wale,NSW,,Jervis Bay,2540,520000,2017,6
2767,New South Wale,NSW,SYDNEY,Kinghorne,2540,520000,2017,6
2768,New South Wale,NSW,SYDNEY,Longreach,2540,520000,2017,6
2769,New South Wale,NSW,SYDNEY,Mayfield,2540,520000,2017,6
2770,New South Wale,NSW,SYDNEY,Meroo Meadow,2540,520000,2017,6
2771,New South Wale,NSW,SYDNEY,Mondayong,2540,520000,2017,6
2772,New South Wale,NSW,SYDNEY,Moollattoo,2540,520000,2017,6
2773,New South Wale,NSW,SYDNEY,Mundamia,2540,520000,2017,6
2774,New South Wale,NSW,SYDNEY,Myola,2540,520000,2017,6
2775,New South Wale,NSW,SYDNEY,Nowra Hill,2540,520000,2017,6
2776,New South Wale,NSW,SYDNEY,Numbaa,2540,520000,2017,6
2777,New South Wale,NSW,SYDNEY,Old Erowal Bay,2540,520000,2017,6
2778,New South Wale,NSW,SYDNEY,Orient Point,2540,520000,2017,6
2779,New South Wale,NSW,SYDNEY,Parma,2540,520000,2017,6
2780,New South Wale,NSW,SYDNEY,Pyree,2540,520000,2017,6
2781,New South Wale,NSW,SYDNEY,Sanctuary Point,2540,520000,2017,6
2782,New South Wale,NSW,SYDNEY,St Georges Basin,2540,520000,2017,6
2783,New South Wale,NSW,SYDNEY,Sussex Inlet,2540,520000,2017,6
2784,New South Wale,NSW,SYDNEY,Swanhaven,2540,520000,2017,6
2785,New South Wale,NSW,SYDNEY,Tapitallee,2540,520000,2017,6
2786,New South Wale,NSW,SYDNEY,Terara,2540,520000,2017,6
2787,New South Wale,NSW,SYDNEY,Tomerong,2540,520000,2017,6
2788,New South Wale,NSW,SYDNEY,Tullarwalla,2540,520000,2017,6
2789,New South Wale,NSW,SYDNEY,Twelve Mile Peg,2540,520000,2017,6
2790,New South Wale,NSW,SYDNEY,Vincentia,2540,520000,2017,6
2791,New South Wale,NSW,SYDNEY,Wandandian,2540,520000,2017,6
2792,New South Wale,NSW,SYDNEY,Watersleigh,2540,520000,2017,6
2793,New South Wale,NSW,SYDNEY,Wollumboola,2540,520000,2017,6
2794,New South Wale,NSW,SYDNEY,Woollamia,2540,520000,2017,6
2795,New South Wale,NSW,SYDNEY,Worrigee,2540,520000,2017,6
2796,New South Wale,NSW,SYDNEY,Worrowing Heights,2540,520000,2017,6
2797,New South Wale,NSW,SYDNEY,Wrights Beach,2540,520000,2017,6
2798,New South Wale,NSW,SYDNEY,Yalwal,2540,520000,2017,6
2799,New South Wale,NSW,SYDNEY,Yerriyong,2540,520000,2017,6
2800,New South Wale,NSW,SYDNEY,Bangalee,2541,440000,2017,6
2801,New South Wale,NSW,SYDNEY,Bomaderry,2541,440000,2017,6
2802,New South Wale,NSW,SYDNEY,North Nowra,2541,440000,2017,6
2803,New South Wale,NSW,SYDNEY,Nowra,2541,440000,2017,6
2804,New South Wale,NSW,SYDNEY,Nowra East,2541,440000,2017,6
2805,New South Wale,NSW,SYDNEY,Nowra North,2541,440000,2017,6
2806,New South Wale,NSW,SYDNEY,South Nowra,2541,440000,2017,6
2807,New South Wale,NSW,SYDNEY,West Nowra,2541,440000,2017,6
2808,New South Wale,NSW,SYDNEY,Belowra,2545,446267,2017,6
2809,New South Wale,NSW,SYDNEY,Bodalla,2545,446267,2017,6
2810,New South Wale,NSW,SYDNEY,Cadgee,2545,446267,2017,6
2811,New South Wale,NSW,SYDNEY,Eurobodalla,2545,446267,2017,6
2812,New South Wale,NSW,SYDNEY,Nerrigundah,2545,446267,2017,6
2813,New South Wale,NSW,SYDNEY,Potato Point,2545,446267,2017,6
2814,New South Wale,NSW,SYDNEY,Akolele,2546,420000,2017,6
2815,New South Wale,NSW,SYDNEY,Barragga Bay,2546,420000,2017,6
2816,New South Wale,NSW,SYDNEY,Bermagui,2546,420000,2017,6
2817,New South Wale,NSW,SYDNEY,Central Tilba,2546,420000,2017,6
2818,New South Wale,NSW,SYDNEY,Corunna,2546,420000,2017,6
2819,New South Wale,NSW,SYDNEY,Cuttagee,2546,420000,2017,6
2820,New South Wale,NSW,SYDNEY,Dalmeny,2546,420000,2017,6
2821,New South Wale,NSW,SYDNEY,Dignams Creek,2546,420000,2017,6
2822,New South Wale,NSW,SYDNEY,Kianga,2546,420000,2017,6
2823,New South Wale,NSW,SYDNEY,Mystery Bay,2546,420000,2017,6
2824,New South Wale,NSW,SYDNEY,Narooma,2546,420000,2017,6
2825,New South Wale,NSW,SYDNEY,North Narooma,2546,420000,2017,6
2826,New South Wale,NSW,SYDNEY,Tilba Tilba,2546,420000,2017,6
2827,New South Wale,NSW,SYDNEY,Tinpot,2546,420000,2017,6
2828,New South Wale,NSW,SYDNEY,Wadbilliga,2546,420000,2017,6
2829,New South Wale,NSW,SYDNEY,Wallaga Lake,2546,420000,2017,6
2830,New South Wale,NSW,SYDNEY,Berrambool,2548,393500,2017,6
2831,New South Wale,NSW,SYDNEY,Merimbula,2548,393500,2017,6
2832,New South Wale,NSW,SYDNEY,Tura Beach,2548,393500,2017,6
2833,New South Wale,NSW,SYDNEY,Yellow Pinch,2548,393500,2017,6
2834,New South Wale,NSW,SYDNEY,Bald Hills,2549,452500,2017,6
2835,New South Wale,NSW,SYDNEY,Broadwater,2549,452500,2017,6
2836,New South Wale,NSW,SYDNEY,Greigs Flat,2549,452500,2017,6
2837,New South Wale,NSW,SYDNEY,Lochiel,2549,452500,2017,6
2838,New South Wale,NSW,SYDNEY,Millingandi,2549,452500,2017,6
2839,New South Wale,NSW,SYDNEY,Nethercote,2549,452500,2017,6
2840,New South Wale,NSW,SYDNEY,Pambula,2549,452500,2017,6
2841,New South Wale,NSW,SYDNEY,Pambula Beach,2549,452500,2017,6
2842,New South Wale,NSW,SYDNEY,South Pambula,2549,452500,2017,6
2843,New South Wale,NSW,SYDNEY,Angledale,2550,419000,2017,6
2844,New South Wale,NSW,SYDNEY,Bega,2550,419000,2017,6
2845,New South Wale,NSW,SYDNEY,Bemboka,2550,419000,2017,6
2846,New South Wale,NSW,SYDNEY,Black Range,2550,419000,2017,6
2847,New South Wale,NSW,SYDNEY,Bournda,2550,419000,2017,6
2848,New South Wale,NSW,SYDNEY,Brogo,2550,419000,2017,6
2849,New South Wale,NSW,SYDNEY,Buckajo,2550,419000,2017,6
2850,New South Wale,NSW,SYDNEY,Bunga,2550,419000,2017,6
2851,New South Wale,NSW,SYDNEY,Burragate,2550,419000,2017,6
2852,New South Wale,NSW,SYDNEY,Candelo,2550,419000,2017,6
2853,New South Wale,NSW,SYDNEY,Chinnock,2550,419000,2017,6
2854,New South Wale,NSW,SYDNEY,Cobargo,2550,419000,2017,6
2855,New South Wale,NSW,SYDNEY,Coolagolite,2550,419000,2017,6
2856,New South Wale,NSW,SYDNEY,Coolangubra,2550,419000,2017,6
2857,New South Wale,NSW,SYDNEY,Coopers Gully,2550,419000,2017,6
2858,New South Wale,NSW,SYDNEY,Devils Hole,2550,419000,2017,6
2859,New South Wale,NSW,SYDNEY,Doctor George Mountain,2550,419000,2017,6
2860,New South Wale,NSW,SYDNEY,Frogs Hollow,2550,419000,2017,6
2861,New South Wale,NSW,SYDNEY,Greendale,2550,419000,2017,6
2862,New South Wale,NSW,SYDNEY,Jellat Jellat,2550,419000,2017,6
2863,New South Wale,NSW,SYDNEY,Kalaru,2550,419000,2017,6
2864,New South Wale,NSW,SYDNEY,Kameruka,2550,419000,2017,6
2865,New South Wale,NSW,SYDNEY,Kanoona,2550,419000,2017,6
2866,New South Wale,NSW,SYDNEY,Kingswood,2550,419000,2017,6
2867,New South Wale,NSW,SYDNEY,Mogareeka,2550,419000,2017,6
2868,New South Wale,NSW,SYDNEY,Mogilla,2550,419000,2017,6
2869,New South Wale,NSW,SYDNEY,Morans Crossing,2550,419000,2017,6
2870,New South Wale,NSW,SYDNEY,Mumbulla Mountain,2550,419000,2017,6
2871,New South Wale,NSW,SYDNEY,Murrah,2550,419000,2017,6
2872,New South Wale,NSW,SYDNEY,Myrtle Mountain,2550,419000,2017,6
2873,New South Wale,NSW,SYDNEY,Nelson,2550,419000,2017,6
2874,New South Wale,NSW,SYDNEY,New Buildings,2550,419000,2017,6
2875,New South Wale,NSW,SYDNEY,Numbugga,2550,419000,2017,6
2876,New South Wale,NSW,SYDNEY,Pericoe,2550,419000,2017,6
2877,New South Wale,NSW,SYDNEY,Quaama,2550,419000,2017,6
2878,New South Wale,NSW,SYDNEY,Reedy Swamp,2550,419000,2017,6
2879,New South Wale,NSW,SYDNEY,Rocky Hall,2550,419000,2017,6
2880,New South Wale,NSW,SYDNEY,South Wolumla,2550,419000,2017,6
2881,New South Wale,NSW,SYDNEY,Stony Creek,2550,419000,2017,6
2882,New South Wale,NSW,SYDNEY,Tanja,2550,419000,2017,6
2883,New South Wale,NSW,SYDNEY,Tantawangalo,2550,419000,2017,6
2884,New South Wale,NSW,SYDNEY,Tarraganda,2550,419000,2017,6
2885,New South Wale,NSW,SYDNEY,Tathra,2550,419000,2017,6
2886,New South Wale,NSW,SYDNEY,Toothdale,2550,419000,2017,6
2887,New South Wale,NSW,SYDNEY,Towamba,2550,419000,2017,6
2888,New South Wale,NSW,SYDNEY,Verona,2550,419000,2017,6
2889,New South Wale,NSW,SYDNEY,Wallagoot,2550,419000,2017,6
2890,New South Wale,NSW,SYDNEY,Wandella,2550,419000,2017,6
2891,New South Wale,NSW,SYDNEY,Wapengo,2550,419000,2017,6
2892,New South Wale,NSW,SYDNEY,Wolumla,2550,419000,2017,6
2893,New South Wale,NSW,SYDNEY,Yambulla,2550,419000,2017,6
2894,New South Wale,NSW,SYDNEY,Yankees Creek,2550,419000,2017,6
2895,New South Wale,NSW,SYDNEY,Yowrie,2550,419000,2017,6
2896,New South Wale,NSW,SYDNEY,Boydtown,2551,414500,2017,6
2897,New South Wale,NSW,SYDNEY,Eden,2551,414500,2017,6
2898,New South Wale,NSW,SYDNEY,Edrom,2551,414500,2017,6
2899,New South Wale,NSW,SYDNEY,Green Cape,2551,414500,2017,6
2900,New South Wale,NSW,SYDNEY,Kiah,2551,414500,2017,6
2901,New South Wale,NSW,SYDNEY,Nadgee,2551,414500,2017,6
2902,New South Wale,NSW,SYDNEY,Narrabarba,2551,414500,2017,6
2903,New South Wale,NSW,SYDNEY,Nullica,2551,414500,2017,6
2904,New South Wale,NSW,SYDNEY,Nungatta,2551,414500,2017,6
2905,New South Wale,NSW,SYDNEY,Timbillica,2551,414500,2017,6
2906,New South Wale,NSW,SYDNEY,Wonboyn,2551,414500,2017,6
2907,New South Wale,NSW,SYDNEY,Wonboyn Lake,2551,414500,2017,6
2908,New South Wale,NSW,SYDNEY,Wonboyn North,2551,414500,2017,6
2909,New South Wale,NSW,SYDNEY,Catherine Field,2557,840000,2017,6
2910,New South Wale,NSW,SYDNEY,Rossmore,2557,840000,2017,6
2911,New South Wale,NSW,SYDNEY,Eagle Vale,2558,612500,2017,6
2912,New South Wale,NSW,SYDNEY,Eschol Park,2558,612500,2017,6
2913,New South Wale,NSW,SYDNEY,Kearns,2558,612500,2017,6
2914,New South Wale,NSW,SYDNEY,Blairmount,2559,446267,2017,6
2915,New South Wale,NSW,SYDNEY,Claymore,2559,446267,2017,6
2916,New South Wale,NSW,SYDNEY,Airds,2560,593000,2017,6
2917,New South Wale,NSW,SYDNEY,Ambarvale,2560,593000,2017,6
2918,New South Wale,NSW,SYDNEY,Appin,2560,593000,2017,6
2919,New South Wale,NSW,SYDNEY,Blair Athol,2560,593000,2017,6
2920,New South Wale,NSW,SYDNEY,Bradbury,2560,593000,2017,6
2921,New South Wale,NSW,SYDNEY,Campbelltown,2560,593000,2017,6
2922,New South Wale,NSW,SYDNEY,Campbelltown North,2560,593000,2017,6
2923,New South Wale,NSW,SYDNEY,Cataract,2560,593000,2017,6
2924,New South Wale,NSW,SYDNEY,Englorie Park,2560,593000,2017,6
2925,New South Wale,NSW,SYDNEY,Gilead,2560,593000,2017,6
2926,New South Wale,NSW,SYDNEY,Glen Alpine,2560,593000,2017,6
2927,New South Wale,NSW,SYDNEY,Kentlyn,2560,593000,2017,6
2928,New South Wale,NSW,SYDNEY,Leumeah,2560,593000,2017,6
2929,New South Wale,NSW,SYDNEY,Macarthur Square,2560,593000,2017,6
2930,New South Wale,NSW,SYDNEY,Rosemeadow,2560,593000,2017,6
2931,New South Wale,NSW,SYDNEY,Ruse,2560,593000,2017,6
2932,New South Wale,NSW,SYDNEY,St Helens Park,2560,593000,2017,6
2933,New South Wale,NSW,SYDNEY,Wedderburn,2560,593000,2017,6
2934,New South Wale,NSW,SYDNEY,Woodbine,2560,593000,2017,6
2935,New South Wale,NSW,SYDNEY,Glenquarie,2564,585000,2017,6
2936,New South Wale,NSW,SYDNEY,Long Point,2564,585000,2017,6
2937,New South Wale,NSW,SYDNEY,Macquarie Fields,2564,585000,2017,6
2938,New South Wale,NSW,SYDNEY,Denham Court,2565,705000,2017,6
2939,New South Wale,NSW,SYDNEY,Ingleburn,2565,705000,2017,6
2940,New South Wale,NSW,SYDNEY,Macquarie Links,2565,705000,2017,6
2941,New South Wale,NSW,SYDNEY,Bow Bowing,2566,646500,2017,6
2942,New South Wale,NSW,SYDNEY,Minto,2566,646500,2017,6
2943,New South Wale,NSW,SYDNEY,Minto Heights,2566,646500,2017,6
2944,New South Wale,NSW,SYDNEY,Raby,2566,646500,2017,6
2945,New South Wale,NSW,SYDNEY,Varroville,2566,646500,2017,6
2946,New South Wale,NSW,SYDNEY,Currans Hill,2567,750000,2017,6
2947,New South Wale,NSW,SYDNEY,Harrington Park,2567,750000,2017,6
2948,New South Wale,NSW,SYDNEY,Mount Annan,2567,750000,2017,6
2949,New South Wale,NSW,SYDNEY,Narellan,2567,750000,2017,6
2950,New South Wale,NSW,SYDNEY,Narellan Vale,2567,750000,2017,6
2951,New South Wale,NSW,SYDNEY,Smeaton Grange,2567,750000,2017,6
2952,New South Wale,NSW,SYDNEY,Menangle,2568,446267,2017,6
2953,New South Wale,NSW,SYDNEY,Douglas Park,2569,446267,2017,6
2954,New South Wale,NSW,SYDNEY,Belimbla Park,2570,737750,2017,6
2955,New South Wale,NSW,SYDNEY,Bickley Vale,2570,737750,2017,6
2956,New South Wale,NSW,SYDNEY,Brownlow Hill,2570,737750,2017,6
2957,New South Wale,NSW,SYDNEY,Camden,2570,737750,2017,6
2958,New South Wale,NSW,SYDNEY,Camden Park,2570,737750,2017,6
2959,New South Wale,NSW,SYDNEY,Camden South,2570,737750,2017,6
2960,New South Wale,NSW,SYDNEY,Cawdor,2570,737750,2017,6
2961,New South Wale,NSW,SYDNEY,Cobbitty,2570,737750,2017,6
2962,New South Wale,NSW,SYDNEY,Elderslie,2570,737750,2017,6
2963,New South Wale,NSW,SYDNEY,Ellis Lane,2570,737750,2017,6
2964,New South Wale,NSW,SYDNEY,Glenmore,2570,737750,2017,6
2965,New South Wale,NSW,SYDNEY,Grasmere,2570,737750,2017,6
2966,New South Wale,NSW,SYDNEY,Kirkham,2570,737750,2017,6
2967,New South Wale,NSW,SYDNEY,Mount Hunter,2570,737750,2017,6
2968,New South Wale,NSW,SYDNEY,Nattai,2570,737750,2017,6
2969,New South Wale,NSW,SYDNEY,Oakdale,2570,737750,2017,6
2970,New South Wale,NSW,SYDNEY,Oran Park,2570,737750,2017,6
2971,New South Wale,NSW,SYDNEY,Orangeville,2570,737750,2017,6
2972,New South Wale,NSW,SYDNEY,Spring Farm,2570,737750,2017,6
2973,New South Wale,NSW,SYDNEY,The Oaks,2570,737750,2017,6
2974,New South Wale,NSW,SYDNEY,Theresa Park,2570,737750,2017,6
2975,New South Wale,NSW,SYDNEY,Werombi,2570,737750,2017,6
2976,New South Wale,NSW,SYDNEY,Balmoral,2571,720000,2017,6
2977,New South Wale,NSW,SYDNEY,Buxton,2571,720000,2017,6
2978,New South Wale,NSW,SYDNEY,Couridjah,2571,720000,2017,6
2979,New South Wale,NSW,SYDNEY,Maldon,2571,720000,2017,6
2980,New South Wale,NSW,SYDNEY,Mowbray Park,2571,720000,2017,6
2981,New South Wale,NSW,SYDNEY,Picton,2571,720000,2017,6
2982,New South Wale,NSW,SYDNEY,Razorback,2571,720000,2017,6
2983,New South Wale,NSW,SYDNEY,Wilton,2571,720000,2017,6
2984,New South Wale,NSW,SYDNEY,Lakesland,2572,681000,2017,6
2985,New South Wale,NSW,SYDNEY,Thirlmere,2572,681000,2017,6
2986,New South Wale,NSW,SYDNEY,Tahmoor,2573,600000,2017,6
2987,New South Wale,NSW,SYDNEY,Avon,2574,755000,2017,6
2988,New South Wale,NSW,SYDNEY,Bargo,2574,755000,2017,6
2989,New South Wale,NSW,SYDNEY,Pheasants Nest,2574,755000,2017,6
2990,New South Wale,NSW,SYDNEY,Yanderra,2574,755000,2017,6
2991,New South Wale,NSW,SYDNEY,Alpine,2575,695000,2017,6
2992,New South Wale,NSW,SYDNEY,Aylmerton,2575,695000,2017,6
2993,New South Wale,NSW,SYDNEY,Braemar,2575,695000,2017,6
2994,New South Wale,NSW,SYDNEY,Bullio,2575,695000,2017,6
2995,New South Wale,NSW,SYDNEY,Colo Vale,2575,695000,2017,6
2996,New South Wale,NSW,SYDNEY,High Range,2575,695000,2017,6
2997,New South Wale,NSW,SYDNEY,Hill Top,2575,695000,2017,6
2998,New South Wale,NSW,SYDNEY,Joadja,2575,695000,2017,6
2999,New South Wale,NSW,SYDNEY,Mandemar,2575,695000,2017,6
3000,New South Wale,NSW,SYDNEY,Mittagong,2575,695000,2017,6
3001,New South Wale,NSW,SYDNEY,Mount Lindsey,2575,695000,2017,6
3002,New South Wale,NSW,SYDNEY,Wattle Ridge,2575,695000,2017,6
3003,New South Wale,NSW,SYDNEY,Welby,2575,695000,2017,6
3004,New South Wale,NSW,SYDNEY,Willow Vale,2575,695000,2017,6
3005,New South Wale,NSW,SYDNEY,Woodlands,2575,695000,2017,6
3006,New South Wale,NSW,SYDNEY,Yerrinbool,2575,695000,2017,6
3007,New South Wale,NSW,SYDNEY,Bong Bong,2576,1135560,2017,6
3008,New South Wale,NSW,SYDNEY,Bowral,2576,1135560,2017,6
3009,New South Wale,NSW,SYDNEY,Burradoo,2576,1135560,2017,6
3010,New South Wale,NSW,SYDNEY,East Bowral,2576,1135560,2017,6
3011,New South Wale,NSW,SYDNEY,East Kangaloon,2576,1135560,2017,6
3012,New South Wale,NSW,SYDNEY,Glenquarry,2576,1135560,2017,6
3013,New South Wale,NSW,SYDNEY,Kangaloon,2576,1135560,2017,6
3014,New South Wale,NSW,SYDNEY,Avoca,2577,753000,2017,6
3015,New South Wale,NSW,SYDNEY,Bangadilly,2577,753000,2017,6
3016,New South Wale,NSW,SYDNEY,Barren Grounds,2577,753000,2017,6
3017,New South Wale,NSW,SYDNEY,Barrengarry,2577,753000,2017,6
3018,New South Wale,NSW,SYDNEY,Beaumont,2577,753000,2017,6
3019,New South Wale,NSW,SYDNEY,Belanglo,2577,753000,2017,6
3020,New South Wale,NSW,SYDNEY,Berrima,2577,753000,2017,6
3021,New South Wale,NSW,SYDNEY,Burrawang,2577,753000,2017,6
3022,New South Wale,NSW,SYDNEY,Calwalla,2577,753000,2017,6
3023,New South Wale,NSW,SYDNEY,Canyonleigh,2577,753000,2017,6
3024,New South Wale,NSW,SYDNEY,Carrington Falls,2577,753000,2017,6
3025,New South Wale,NSW,SYDNEY,Fitzroy Falls,2577,753000,2017,6
3026,New South Wale,NSW,SYDNEY,Kangaroo Valley,2577,753000,2017,6
3027,New South Wale,NSW,SYDNEY,Knights Hill,2577,753000,2017,6
3028,New South Wale,NSW,SYDNEY,Macquarie Pass,2577,753000,2017,6
3029,New South Wale,NSW,SYDNEY,Manchester Square,2577,753000,2017,6
3030,New South Wale,NSW,SYDNEY,Medway,2577,753000,2017,6
3031,New South Wale,NSW,SYDNEY,Meryla,2577,753000,2017,6
3032,New South Wale,NSW,SYDNEY,Moss Vale,2577,753000,2017,6
3033,New South Wale,NSW,SYDNEY,Mount Murray,2577,753000,2017,6
3034,New South Wale,NSW,SYDNEY,Myra Vale,2577,753000,2017,6
3035,New South Wale,NSW,SYDNEY,New Berrima,2577,753000,2017,6
3036,New South Wale,NSW,SYDNEY,Paddys River,2577,753000,2017,6
3037,New South Wale,NSW,SYDNEY,Pheasant Ground,2577,753000,2017,6
3038,New South Wale,NSW,SYDNEY,Robertson,2577,753000,2017,6
3039,New South Wale,NSW,SYDNEY,Sutton Forest,2577,753000,2017,6
3040,New South Wale,NSW,SYDNEY,Upper Kangaroo River,2577,753000,2017,6
3041,New South Wale,NSW,SYDNEY,Upper Kangaroo Valley,2577,753000,2017,6
3042,New South Wale,NSW,SYDNEY,Werai,2577,753000,2017,6
3043,New South Wale,NSW,SYDNEY,Wildes Meadow,2577,753000,2017,6
3044,New South Wale,NSW,SYDNEY,Yarrunga,2577,753000,2017,6
3045,New South Wale,NSW,SYDNEY,Bundanoon,2578,680000,2017,6
3046,New South Wale,NSW,SYDNEY,Big Hill,2579,640000,2017,6
3047,New South Wale,NSW,SYDNEY,Brayton,2579,640000,2017,6
3048,New South Wale,NSW,SYDNEY,Exeter,2579,640000,2017,6
3049,New South Wale,NSW,SYDNEY,Marulan,2579,640000,2017,6
3050,New South Wale,NSW,SYDNEY,Marulan South,2579,640000,2017,6
3051,New South Wale,NSW,SYDNEY,Penrose,2579,640000,2017,6
3052,New South Wale,NSW,SYDNEY,Tallong,2579,640000,2017,6
3053,New South Wale,NSW,SYDNEY,Wingello,2579,640000,2017,6
3054,New South Wale,NSW,SYDNEY,Bannaby,2580,418630,2017,6
3055,New South Wale,NSW,SYDNEY,Bannister,2580,418630,2017,6
3056,New South Wale,NSW,BRISBANE,Brisbane Grove,2580,418630,2017,6
3057,New South Wale,NSW,SYDNEY,Bungonia,2580,418630,2017,6
3058,New South Wale,NSW,SYDNEY,Currawang,2580,418630,2017,6
3059,New South Wale,NSW,SYDNEY,Golspie,2580,418630,2017,6
3060,New South Wale,NSW,GOULBURN,Goulburn,2580,418630,2017,6
3061,New South Wale,NSW,GOULBURN,Goulburn North,2580,418630,2017,6
3062,New South Wale,NSW,SYDNEY,Greenwich Park,2580,418630,2017,6
3063,New South Wale,NSW,SYDNEY,Gundary,2580,418630,2017,6
3064,New South Wale,NSW,SYDNEY,Jerrong,2580,418630,2017,6
3065,New South Wale,NSW,SYDNEY,Kingsdale,2580,418630,2017,6
3066,New South Wale,NSW,BATHURST,Lake Bathurst,2580,418630,2017,6
3067,New South Wale,NSW,SYDNEY,Leighwood,2580,418630,2017,6
3068,New South Wale,NSW,SYDNEY,Mayfield,2580,418630,2017,6
3069,New South Wale,NSW,SYDNEY,Mcalister,2580,418630,2017,6
3070,New South Wale,NSW,SYDNEY,Middle Arm,2580,418630,2017,6
3071,New South Wale,NSW,SYDNEY,Mount Fairy,2580,418630,2017,6
3072,New South Wale,NSW,SYDNEY,Mount Rae,2580,418630,2017,6
3073,New South Wale,NSW,SYDNEY,Mummel,2580,418630,2017,6
3074,New South Wale,NSW,SYDNEY,Parkesbourne,2580,418630,2017,6
3075,New South Wale,NSW,SYDNEY,Quialigo,2580,418630,2017,6
3076,New South Wale,NSW,SYDNEY,Roslyn,2580,418630,2017,6
3077,New South Wale,NSW,SYDNEY,Run-O-Waters,2580,418630,2017,6
3078,New South Wale,NSW,SYDNEY,Tarago,2580,418630,2017,6
3079,New South Wale,NSW,SYDNEY,Taralga,2580,418630,2017,6
3080,New South Wale,NSW,SYDNEY,Tarlo,2580,418630,2017,6
3081,New South Wale,NSW,SYDNEY,Tirrannaville,2580,418630,2017,6
3082,New South Wale,NSW,SYDNEY,Towrang,2580,418630,2017,6
3083,New South Wale,NSW,SYDNEY,Wayo,2580,418630,2017,6
3084,New South Wale,NSW,SYDNEY,Wiarborough,2580,418630,2017,6
3085,New South Wale,NSW,SYDNEY,Windellama,2580,418630,2017,6
3086,New South Wale,NSW,SYDNEY,Wombeyan Caves,2580,418630,2017,6
3087,New South Wale,NSW,SYDNEY,Woodhouselee,2580,418630,2017,6
3088,New South Wale,NSW,SYDNEY,Wowagin,2580,418630,2017,6
3089,New South Wale,NSW,SYDNEY,Yalbraith,2580,418630,2017,6
3090,New South Wale,NSW,SYDNEY,Yarra,2580,418630,2017,6
3091,New South Wale,NSW,SYDNEY,Bellmount Forest,2581,446267,2017,6
3092,New South Wale,NSW,SYDNEY,Bevendale,2581,446267,2017,6
3093,New South Wale,NSW,SYDNEY,Biala,2581,446267,2017,6
3094,New South Wale,NSW,SYDNEY,Blakney Creek,2581,446267,2017,6
3095,New South Wale,NSW,SYDNEY,Breadalbane,2581,446267,2017,6
3096,New South Wale,NSW,SYDNEY,Broadway,2581,446267,2017,6
3097,New South Wale,NSW,SYDNEY,Collector,2581,446267,2017,6
3098,New South Wale,NSW,SYDNEY,Cullerin,2581,446267,2017,6
3099,New South Wale,NSW,SYDNEY,Dalton,2581,446267,2017,6
3100,New South Wale,NSW,SYDNEY,Gunning,2581,446267,2017,6
3101,New South Wale,NSW,SYDNEY,Gurrundah,2581,446267,2017,6
3102,New South Wale,NSW,SYDNEY,Lade Vale,2581,446267,2017,6
3103,New South Wale,NSW,SYDNEY,Lake George,2581,446267,2017,6
3104,New South Wale,NSW,SYDNEY,Lerida,2581,446267,2017,6
3105,New South Wale,NSW,SYDNEY,Merrill,2581,446267,2017,6
