Postcode,Suburb,City,State,Statecode,1 BR Flat,2 BR Flat,3 BR Flat,4 BR Flat,1 BR House,2 BR House,3 BR House,4 BR House,id
3249,Yeodene,Melbourne,Victoria,VIC,,,,,,,,,10622
3250,Colac,Melbourne,Victoria,VIC,,,,,,,,,10623
3250,Colac East,Melbourne,Victoria,VIC,,,,,,,,,10624
3250,Colac West,Melbourne,Victoria,VIC,,,,,,,,,10625
3250,Elliminyt,Melbourne,Victoria,VIC,,,,,,,,,10626
3251,Beeac,Melbourne,Victoria,VIC,,,,,,,,,10627
3251,Cundare North,Melbourne,Victoria,VIC,,,,,,,,,10628
3251,Eurack,Melbourne,Victoria,VIC,,,,,,,,,10629
3251,Weering,Melbourne,Victoria,VIC,,,,,,,,,10630
3254,Cororooke,Melbourne,Victoria,VIC,,,,,,,,,10631
3260,Bookaar,Melbourne,Victoria,VIC,,,,,,,,,10632
3260,Bostocks Creek,Melbourne,Victoria,VIC,,,,,,,,,10633
3260,Bungador,Melbourne,Victoria,VIC,,,,,,,,,10634
3260,Camperdown,Melbourne,Victoria,VIC,,,,,,,,,10635
3260,Carpendeit,Melbourne,Victoria,VIC,,,,,,,,,10636
3260,Chocolyn,Melbourne,Victoria,VIC,,,,,,,,,10637
3260,Gnotuk,Melbourne,Victoria,VIC,,,,,,,,,10638
3260,Kariah,Melbourne,Victoria,VIC,,,,,,,,,10639
3260,Koallah,Melbourne,Victoria,VIC,,,,,,,,,10640
3260,Leslie Manor,Melbourne,Victoria,VIC,,,,,,,,,10641
3260,Pomborneit,Melbourne,Victoria,VIC,,,,,,,,,10642
3260,Pomborneit North,Melbourne,Victoria,VIC,,,,,,,,,10643
3260,Skibo,Melbourne,Victoria,VIC,,,,,,,,,10644
3260,South Purrumbete,Melbourne,Victoria,VIC,,,,,,,,,10645
3260,Stonyford,Melbourne,Victoria,VIC,,,,,,,,,10646
3260,Tandarook,Melbourne,Victoria,VIC,,,,,,,,,10647
3260,Tesbury,Melbourne,Victoria,VIC,,,,,,,,,10648
3260,Weerite,Melbourne,Victoria,VIC,,,,,,,,,10649
3264,Terang,Melbourne,Victoria,VIC,,,,,,,,,10650
3265,Boorcan,Melbourne,Victoria,VIC,,,,,,,,,10651
3265,Cudgee,Melbourne,Victoria,VIC,,,,,,,,,10652
3265,Dixie,Melbourne,Victoria,VIC,,,,,,,,,10653
3265,Ecklin South,Melbourne,Victoria,VIC,,,,,,,,,10654
3265,Ellerslie,Melbourne,Victoria,VIC,,,,,,,,,10655
3265,Framlingham,Melbourne,Victoria,VIC,,,,,,,,,10656
3265,Framlingham East,Melbourne,Victoria,VIC,,,,,,,,,10657
3265,Garvoc,Melbourne,Victoria,VIC,,,,,,,,,10658
3265,Glenormiston North,Melbourne,Victoria,VIC,,,,,,,,,10659
3265,Glenormiston South,Melbourne,Victoria,VIC,,,,,,,,,10660
3265,Kolora,Melbourne,Victoria,VIC,,,,,,,,,10661
3265,Laang,Melbourne,Victoria,VIC,,,,,,,,,10662
3265,Noorat,Melbourne,Victoria,VIC,,,,,,,,,10663
3265,Noorat East,Melbourne,Victoria,VIC,,,,,,,,,10664
3265,Panmure,Melbourne,Victoria,VIC,,,,,,,,,10665
3265,Taroon,Melbourne,Victoria,VIC,,,,,,,,,10666
3265,The Sisters,Melbourne,Victoria,VIC,,,,,,,,,10667
3266,Bullaharre,Melbourne,Victoria,VIC,,,,,,,,,10668
3266,Cobden,Melbourne,Victoria,VIC,,,,,,,,,10669
3266,Cobrico,Melbourne,Victoria,VIC,,,,,,,,,10670
3266,Elingamite,Melbourne,Victoria,VIC,,,,,,,,,10671
3266,Elingamite North,Melbourne,Victoria,VIC,,,,,,,,,10672
3266,Glenfyne,Melbourne,Victoria,VIC,,,,,,,,,10673
3266,Jancourt,Melbourne,Victoria,VIC,,,,,,,,,10674
3266,Jancourt East,Melbourne,Victoria,VIC,,,,,,,,,10675
3266,Naroghid,Melbourne,Victoria,VIC,,,,,,,,,10676
3266,Simpson,Melbourne,Victoria,VIC,,,,,,,,,10677
3267,Scotts Creek,Melbourne,Victoria,VIC,,,,,,,,,10678
3268,Ayrford,Melbourne,Victoria,VIC,,,,,,,,,10679
3268,Brucknell,Melbourne,Victoria,VIC,,,,,,,,,10680
3268,Cooriemungle,Melbourne,Victoria,VIC,,,,,,,,,10681
3268,Cowleys Creek,Melbourne,Victoria,VIC,,,,,,,,,10682
3268,Curdies River,Melbourne,Victoria,VIC,,,,,,,,,10683
3268,Curdievale,Melbourne,Victoria,VIC,,,,,,,,,10684
3268,Heytesbury Lower,Melbourne,Victoria,VIC,,,,,,,,,10685
3268,Newfield,Melbourne,Victoria,VIC,,,,,,,,,10686
3268,Nirranda,Melbourne,Victoria,VIC,,,,,,,,,10687
3268,Nirranda East,Melbourne,Victoria,VIC,,,,,,,,,10688
3268,Nirranda South,Melbourne,Victoria,VIC,,,,,,,,,10689
3268,Nullawarre,Melbourne,Victoria,VIC,,,,,,,,,10690
3268,Paaratte,Melbourne,Victoria,VIC,,,,,,,,,10691
3268,The Cove,Melbourne,Victoria,VIC,,,,,,,,,10692
3268,Timboon,Melbourne,Victoria,VIC,,,,,,,,,10693
3268,Timboon West,Melbourne,Victoria,VIC,,,,,,,,,10694
3269,Port Campbell,Melbourne,Victoria,VIC,,,,,,,,,10695
3269,Princetown,Melbourne,Victoria,VIC,,,,,,,,,10696
3269,Waarre,Melbourne,Victoria,VIC,,,,,,,,,10697
3270,Peterborough,Melbourne,Victoria,VIC,,,,,,,,,10698
3271,Darlington,Melbourne,Victoria,VIC,,,,,,,,,10699
3271,Dundonnell,Melbourne,Victoria,VIC,,,,,,,,,10700
3271,Pura Pura,Melbourne,Victoria,VIC,,,,,,,,,10701
3272,Mortlake,Melbourne,Victoria,VIC,,,,,,,,,10702
3272,Woorndoo,Melbourne,Victoria,VIC,,,,,,,,,10703
3273,Hexham,Melbourne,Victoria,VIC,,,,,,,,,10704
3274,Caramut,Melbourne,Victoria,VIC,,,,,,,,,10705
3275,Mailors Flat,Melbourne,Victoria,VIC,,,,,,,,,10706
3276,Minjah,Melbourne,Victoria,VIC,,,,,,,,,10707
3276,Woolsthorpe,Melbourne,Victoria,VIC,,,,,,,,,10708
3277,Allansford,Melbourne,Victoria,VIC,,,,,,,,,10709
3277,Mepunga,Melbourne,Victoria,VIC,,,,,,,,,10710
3277,Mepunga East,Melbourne,Victoria,VIC,,,,,,,,,10711
3277,Mepunga West,Melbourne,Victoria,VIC,,,,,,,,,10712
3277,Naringal,Melbourne,Victoria,VIC,,,,,,,,,10713
3277,Naringal East,Melbourne,Victoria,VIC,,,,,,,,,10714
3278,Purnim,Melbourne,Victoria,VIC,,,,,,,,,10715
3278,Purnim West,Melbourne,Victoria,VIC,,,,,,,,,10716
3279,Ballangeich,Melbourne,Victoria,VIC,,,,,,,,,10717
3279,Wangoom,Melbourne,Victoria,VIC,,,,,,,,,10718
3280,Dennington,Melbourne,Victoria,VIC,,,,,,,,,10719
3280,Warrnambool East,Melbourne,Victoria,VIC,,,,,,,,,10720
3280,Warrnambool West,Melbourne,Victoria,VIC,,,,,,,,,10721
3281,Bushfield,Melbourne,Victoria,VIC,,,,,,,,,10722
3281,Grassmere,Melbourne,Victoria,VIC,,,,,,,,,10723
3281,Winslow,Melbourne,Victoria,VIC,,,,,,,,,10724
3281,Woodford,Melbourne,Victoria,VIC,,,,,,,,,10725
3282,Illowa,Melbourne,Victoria,VIC,,,,,,,,,10726
3282,Koroit,Melbourne,Victoria,VIC,,,,,,,,,10727
3283,Crossley,Melbourne,Victoria,VIC,,,,,,,,,10728
3283,Killarney,Melbourne,Victoria,VIC,,,,,,,,,10729
3283,Kirkstall,Melbourne,Victoria,VIC,,,,,,,,,10730
3283,Southern Cross,Melbourne,Victoria,VIC,,,,,,,,,10731
3283,Tarrone,Melbourne,Victoria,VIC,,,,,,,,,10732
3283,Tower Hill,Melbourne,Victoria,VIC,,,,,,,,,10733
3283,Warrong,Melbourne,Victoria,VIC,,,,,,,,,10734
3283,Willatook,Melbourne,Victoria,VIC,,,,,,,,,10735
3283,Yangery,Melbourne,Victoria,VIC,,,,,,,,,10736
3283,Yarpturk,Melbourne,Victoria,VIC,,,,,,,,,10737
3284,Orford,Melbourne,Victoria,VIC,,,,,,,,,10738
3284,Port Fairy,Melbourne,Victoria,VIC,,,,,,,,,10739
3285,Codrington,Melbourne,Victoria,VIC,,,,,,,,,10740
3285,Narrawong,Melbourne,Victoria,VIC,,,,,,,,,10741
3285,Rosebrook,Melbourne,Victoria,VIC,,,,,,,,,10742
3285,St Helens,Melbourne,Victoria,VIC,,,,,,,,,10743
3285,Toolong,Melbourne,Victoria,VIC,,,,,,,,,10744
3285,Tyrendarra,Melbourne,Victoria,VIC,,,,,,,,,10745
3285,Tyrendarra East,Melbourne,Victoria,VIC,,,,,,,,,10746
3285,Yambuk,Melbourne,Victoria,VIC,,,,,,,,,10747
3286,Condah Swamp,Melbourne,Victoria,VIC,,,,,,,,,10748
3286,Knebsworth,Melbourne,Victoria,VIC,,,,,,,,,10749
3286,Macarthur,Melbourne,Victoria,VIC,,,,,,,,,10750
3286,Ripponhurst,Melbourne,Victoria,VIC,,,,,,,,,10751
3286,Warrabkook,Melbourne,Victoria,VIC,,,,,,,,,10752
3287,Hawkesdale,Melbourne,Victoria,VIC,,,,,,,,,10753
3287,Minhamite,Melbourne,Victoria,VIC,,,,,,,,,10754
3289,Gazette,Melbourne,Victoria,VIC,,,,,,,,,10755
3289,Gerrigerrup,Melbourne,Victoria,VIC,,,,,,,,,10756
3289,Penshurst,Melbourne,Victoria,VIC,,,,,,,,,10757
3289,Purdeet,Melbourne,Victoria,VIC,,,,,,,,,10758
3289,Tabor,Melbourne,Victoria,VIC,,,,,,,,,10759
3292,Nelson,Melbourne,Victoria,VIC,,,,,,,,,10760
3293,Glenthompson,Melbourne,Victoria,VIC,,,,,,,,,10761
3293,Nareeb,Melbourne,Victoria,VIC,,,,,,,,,10762
3293,Narrapumelap South,Melbourne,Victoria,VIC,,,,,,,,,10763
3294,Dunkeld,Melbourne,Victoria,VIC,,,,,,,,,10764
3294,Karabeal,Melbourne,Victoria,VIC,,,,,,,,,10765
3294,Mirranatwa,Melbourne,Victoria,VIC,,,,,,,,,10766
3294,Moutajup,Melbourne,Victoria,VIC,,,,,,,,,10767
3294,Victoria Point,Melbourne,Victoria,VIC,,,,,,,,,10768
3294,Victoria Valley,Melbourne,Victoria,VIC,,,,,,,,,10769
3294,Woodhouse,Melbourne,Victoria,VIC,,,,,,,,,10770
3300,Byaduk North,Melbourne,Victoria,VIC,,,,,,,,,10771
3301,Bochara,Melbourne,Victoria,VIC,,,,,,,,,10772
3301,Broadwater,Melbourne,Victoria,VIC,,,,,,,,,10773
3301,Buckley Swamp,Melbourne,Victoria,VIC,,,,,,,,,10774
3301,Byaduk,Melbourne,Victoria,VIC,,,,,,,,,10775
3301,Croxton East,Melbourne,Victoria,VIC,,,,,,,,,10776
3301,Hensley Park,Melbourne,Victoria,VIC,,,,,,,,,10777
3301,Morgiana,Melbourne,Victoria,VIC,,,,,,,,,10778
3301,Mount Napier,Melbourne,Victoria,VIC,,,,,,,,,10779
3301,Strathkellar,Melbourne,Victoria,VIC,,,,,,,,,10780
3301,Tahara,Melbourne,Victoria,VIC,,,,,,,,,10781
3301,Tarrington,Melbourne,Victoria,VIC,,,,,,,,,10782
3301,Wannon,Melbourne,Victoria,VIC,,,,,,,,,10783
3301,Warrayure,Melbourne,Victoria,VIC,,,,,,,,,10784
3301,Yatchaw,Melbourne,Victoria,VIC,,,,,,,,,10785
3301,Yulecart,Melbourne,Victoria,VIC,,,,,,,,,10786
3302,Branxholme,Melbourne,Victoria,VIC,,,,,,,,,10787
3302,Grassdale,Melbourne,Victoria,VIC,,,,,,,,,10788
3303,Breakaway Creek,Melbourne,Victoria,VIC,,,,,,,,,10789
3303,Condah,Melbourne,Victoria,VIC,,,,,,,,,10790
3303,Hotspur,Melbourne,Victoria,VIC,,,,,,,,,10791
3303,Lake Condah,Melbourne,Victoria,VIC,,,,,,,,,10792
3303,Wallacedale,Melbourne,Victoria,VIC,,,,,,,,,10793
3304,Bessiebelle,Melbourne,Victoria,VIC,,,,,,,,,10794
3304,Dartmoor,Melbourne,Victoria,VIC,,,,,,,,,10795
3304,Drik Drik,Melbourne,Victoria,VIC,,,,,,,,,10796
3304,Drumborg,Melbourne,Victoria,VIC,,,,,,,,,10797
3304,Greenwald,Melbourne,Victoria,VIC,,,,,,,,,10798
3304,Heywood,Melbourne,Victoria,VIC,,,,,,,,,10799
3304,Homerton,Melbourne,Victoria,VIC,,,,,,,,,10800
3304,Lyons,Melbourne,Victoria,VIC,,,,,,,,,10801
3304,Milltown,Melbourne,Victoria,VIC,,,,,,,,,10802
3304,Mumbannar,Melbourne,Victoria,VIC,,,,,,,,,10803
3304,Myamyn,Melbourne,Victoria,VIC,,,,,,,,,10804
3304,Winnap,Melbourne,Victoria,VIC,,,,,,,,,10805
3305,Allestree,Melbourne,Victoria,VIC,,,,,,,,,10806
3305,Bolwarra,Melbourne,Victoria,VIC,,,,,,,,,10807
3305,Cape Bridgewater,Melbourne,Victoria,VIC,,,,,,,,,10808
3305,Cashmore,Melbourne,Victoria,VIC,,,,,,,,,10809
3305,Dutton Way,Melbourne,Victoria,VIC,,,,,,,,,10810
3305,Gorae,Melbourne,Victoria,VIC,,,,,,,,,10811
3305,Gorae West,Melbourne,Victoria,VIC,,,,,,,,,10812
3305,Heathmere,Melbourne,Victoria,VIC,,,,,,,,,10813
3305,Mount Richmond,Melbourne,Victoria,VIC,,,,,,,,,10814
3305,Portland North,Melbourne,Victoria,VIC,,,,,,,,,10815
3305,Portland West,Melbourne,Victoria,VIC,,,,,,,,,10816
3309,Digby,Melbourne,Victoria,VIC,,,,,,,,,10817
3310,Merino,Melbourne,Victoria,VIC,,,,,,,,,10818
3310,Tahara West,Melbourne,Victoria,VIC,,,,,,,,,10819
3311,Casterton,Melbourne,Victoria,VIC,,,,,,,,,10820
3311,Corndale,Melbourne,Victoria,VIC,,,,,,,,,10821
3312,Bahgallah,Melbourne,Victoria,VIC,,,,,,,,,10822
3312,Brimboal,Melbourne,Victoria,VIC,,,,,,,,,10823
3312,Carapook,Melbourne,Victoria,VIC,,,,,,,,,10824
3312,Chetwynd,Melbourne,Victoria,VIC,,,,,,,,,10825
3312,Dergholm,Melbourne,Victoria,VIC,,,,,,,,,10826
3312,Dorodong,Melbourne,Victoria,VIC,,,,,,,,,10827
3312,Dunrobin,Melbourne,Victoria,VIC,,,,,,,,,10828
3312,Henty,Melbourne,Victoria,VIC,,,,,,,,,10829
3312,Killara,Melbourne,Victoria,VIC,,,,,,,,,10830
3312,Lake Mundi,Melbourne,Victoria,VIC,,,,,,,,,10831
3312,Lindsay,Melbourne,Victoria,VIC,,,,,,,,,10832
3312,Nangeela,Melbourne,Victoria,VIC,,,,,,,,,10833
3312,Poolaijelo,Melbourne,Victoria,VIC,,,,,,,,,10834
3312,Powers Creek,Melbourne,Victoria,VIC,,,,,,,,,10835
3312,Sandford,Melbourne,Victoria,VIC,,,,,,,,,10836
3312,Strathdownie,Melbourne,Victoria,VIC,,,,,,,,,10837
3312,Wando Bridge,Melbourne,Victoria,VIC,,,,,,,,,10838
3312,Wando Vale,Melbourne,Victoria,VIC,,,,,,,,,10839
3312,Warrock,Melbourne,Victoria,VIC,,,,,,,,,10840
3314,Bulart,Melbourne,Victoria,VIC,,,,,,,,,10841
3314,Cavendish,Melbourne,Victoria,VIC,,,,,,,,,10842
3314,Glenisla,Melbourne,Victoria,VIC,,,,,,,,,10843
3314,Grampians,Melbourne,Victoria,VIC,,,,,,,,,10844
3314,Mooralla,Melbourne,Victoria,VIC,,,,,,,,,10845
3314,Woohlpooer,Melbourne,Victoria,VIC,,,,,,,,,10846
3315,Brit Brit,Melbourne,Victoria,VIC,,,,,,,,,10847
3315,Clover Flat,Melbourne,Victoria,VIC,,,,,,,,,10848
3315,Coleraine,Melbourne,Victoria,VIC,,,,,,,,,10849
3315,Coojar,Melbourne,Victoria,VIC,,,,,,,,,10850
3315,Culla,Melbourne,Victoria,VIC,,,,,,,,,10851
3315,Gringegalgona,Melbourne,Victoria,VIC,,,,,,,,,10852
3315,Gritjurk,Melbourne,Victoria,VIC,,,,,,,,,10853
3315,Hilgay,Melbourne,Victoria,VIC,,,,,,,,,10854
3315,Konongwootong,Melbourne,Victoria,VIC,,,,,,,,,10855
3315,Melville Forest,Melbourne,Victoria,VIC,,,,,,,,,10856
3315,Muntham,Melbourne,Victoria,VIC,,,,,,,,,10857
3315,Nareen,Melbourne,Victoria,VIC,,,,,,,,,10858
3315,Paschendale,Melbourne,Victoria,VIC,,,,,,,,,10859
3315,Tahara Bridge,Melbourne,Victoria,VIC,,,,,,,,,10860
3315,Tarrayoukyan,Melbourne,Victoria,VIC,,,,,,,,,10861
3315,Tarrenlea,Melbourne,Victoria,VIC,,,,,,,,,10862
3315,Wootong Vale,Melbourne,Victoria,VIC,,,,,,,,,10863
3317,Harrow,Melbourne,Victoria,VIC,,,,,,,,,10864
3318,Charam,Melbourne,Victoria,VIC,,,,,,,,,10865
3318,Connewirricoo,Melbourne,Victoria,VIC,,,,,,,,,10866
3318,Edenhope,Melbourne,Victoria,VIC,,,,,,,,,10867
3318,Kadnook,Melbourne,Victoria,VIC,,,,,,,,,10868
3318,Langkoop,Melbourne,Victoria,VIC,,,,,,,,,10869
3318,Patyah,Melbourne,Victoria,VIC,,,,,,,,,10870
3318,Ullswater,Melbourne,Victoria,VIC,,,,,,,,,10871
3319,Apsley,Melbourne,Victoria,VIC,,,,,,,,,10872
3319,Benayeo,Melbourne,Victoria,VIC,,,,,,,,,10873
3319,Bringalbert,Melbourne,Victoria,VIC,,,,,,,,,10874
3321,Hesse,Melbourne,Victoria,VIC,,,,,,,,,10875
3321,Inverleigh,Melbourne,Victoria,VIC,,,,,,,,,10876
3321,Wingeel,Melbourne,Victoria,VIC,,,,,,,,,10877
3322,Cressy,Melbourne,Victoria,VIC,,,,,,,,,10878
3323,Berrybank,Geelong,Victoria,VIC,,,,,,,,,10879
3323,Duverney,Geelong,Victoria,VIC,,,,,,,,,10880
3323,Foxhow,Geelong,Victoria,VIC,,,,,,,,,10881
3324,Lismore,Melbourne,Victoria,VIC,,,,,,,,,10882
3324,Mingay,Melbourne,Victoria,VIC,,,,,,,,,10883
3324,Mount Bute,Melbourne,Victoria,VIC,,,,,,,,,10884
3325,Derrinallum,Melbourne,Victoria,VIC,,,,,,,,,10885
3325,Larralea,Melbourne,Victoria,VIC,,,,,,,,,10886
3325,Vite Vite,Melbourne,Victoria,VIC,,,,,,,,,10887
3325,Vite Vite North,Melbourne,Victoria,VIC,,,,,,,,,10888
3328,Teesdale,Melbourne,Victoria,VIC,,,,,,,,,10889
3329,Barunah Park,Melbourne,Victoria,VIC,,,,,,,,,10890
3329,Shelford,Melbourne,Victoria,VIC,,,,,,,,,10891
3330,Rokewood,Melbourne,Victoria,VIC,,,,,,,,,10892
3331,Bannockburn,Melbourne,Victoria,VIC,,,,,,,,,10893
3331,Gheringhap,Melbourne,Victoria,VIC,,,,,,,,,10894
3331,Maude,Melbourne,Victoria,VIC,,,,,,,,,10895
3331,Russells Bridge,Melbourne,Victoria,VIC,,,,,,,,,10896
3331,She Oaks,Melbourne,Victoria,VIC,,,,,,,,,10897
3331,Steiglitz,Melbourne,Victoria,VIC,,,,,,,,,10898
3331,Sutherlands Creek,Melbourne,Victoria,VIC,,,,,,,,,10899
3332,Lethbridge,Geelong,Victoria,VIC,,,,,,,,,10900
3333,Bamganie,Melbourne,Victoria,VIC,,,,,,,,,10901
3333,Meredith,Melbourne,Victoria,VIC,,,,,,,,,10902
3334,Bungal,Melbourne,Victoria,VIC,,,,,,,,,10903
3334,Cargerie,Melbourne,Victoria,VIC,,,,,,,,,10904
3334,Elaine,Melbourne,Victoria,VIC,,,,,,,,,10905
3334,Mount Doran,Melbourne,Victoria,VIC,,,,,,,,,10906
3335,Plumpton,Melbourne,Victoria,VIC,,,,,,,,,10907
3335,Rockbank,Melbourne,Victoria,VIC,,,,,,,,,10908
3337,Kurunjang,Melbourne,Victoria,VIC,,,,,,,,,10909
3337,Melton West,Melbourne,Victoria,VIC,,,,,,,,,10910
3337,Toolern Vale,Melbourne,Victoria,VIC,,,,,,,,,10911
3338,Brookfield,Melbourne,Victoria,VIC,,,,,,,,,10912
3338,Exford,Melbourne,Victoria,VIC,,,,,,,,,10913
3338,Eynesbury,Melbourne,Victoria,VIC,,,,,,,,,10914
3338,Melton South,Melbourne,Victoria,VIC,,,,,,,,,10915
3340,Bacchus Marsh,Melbourne,Victoria,VIC,,,,,,,,,10916
3340,Balliang,Melbourne,Victoria,VIC,,,,,,,,,10917
3340,Balliang East,Melbourne,Victoria,VIC,,,,,,,,,10918
3340,Coimadai,Melbourne,Victoria,VIC,,,,,,,,,10919
3340,Darley,Melbourne,Victoria,VIC,,,,,,,,,10920
3340,Glenmore,Melbourne,Victoria,VIC,,,,,,,,,10921
3340,Hopetoun Park,Melbourne,Victoria,VIC,,,,,,,,,10922
3340,Long Forest,Melbourne,Victoria,VIC,,,,,,,,,10923
3340,Maddingley,Melbourne,Victoria,VIC,,,,,,,,,10924
3340,Merrimu,Melbourne,Victoria,VIC,,,,,,,,,10925
3340,Parwan,Melbourne,Victoria,VIC,,,,,,,,,10926
3340,Rowsley,Melbourne,Victoria,VIC,,,,,,,,,10927
3341,Dales Creek,Melbourne,Victoria,VIC,,,,,,,,,10928
3341,Greendale,Melbourne,Victoria,VIC,,,,,,,,,10929
3341,Korobeit,Melbourne,Victoria,VIC,,,,,,,,,10930
3341,Myrniong,Melbourne,Victoria,VIC,,,,,,,,,10931
3341,Pentland Hills,Melbourne,Victoria,VIC,,,,,,,,,10932
3342,Ballan,Melbourne,Victoria,VIC,,,,,,,,,10933
3342,Beremboke,Melbourne,Victoria,VIC,,,,,,,,,10934
3342,Blakeville,Melbourne,Victoria,VIC,,,,,,,,,10935
3342,Bunding,Melbourne,Victoria,VIC,,,,,,,,,10936
3342,Colbrook,Melbourne,Victoria,VIC,,,,,,,,,10937
3342,Durdidwarrah,Melbourne,Victoria,VIC,,,,,,,,,10938
3342,Fiskville,Melbourne,Victoria,VIC,,,,,,,,,10939
3342,Ingliston,Melbourne,Victoria,VIC,,,,,,,,,10940
3342,Mount Wallace,Melbourne,Victoria,VIC,,,,,,,,,10941
3345,Gordon,Melbourne,Victoria,VIC,,,,,,,,,10942
3350,Bakery Hill,Ballarat,Victoria,VIC,,,,,,,,,10943
3354,Bakery Hill,Ballarat,Victoria,VIC,,,,,,,,,10944
3350,Ballarat Central,Ballarat,Victoria,VIC,,,,,,,,,10945
3350,Ballarat East,Ballarat,Victoria,VIC,,,,,,,,,10946
3350,Ballarat North,Ballarat,Victoria,VIC,,,,,,,,,10947
3350,Ballarat West,Ballarat,Victoria,VIC,,,,,,,,,10948
3350,Black Hill,Ballarat,Victoria,VIC,,,,,,,,,10949
3350,Brown Hill,Ballarat,Victoria,VIC,,,,,,,,,10950
3350,Canadian,Ballarat,Victoria,VIC,,,,,,,,,10951
3350,Eureka,Ballarat,Victoria,VIC,,,,,,,,,10952
3350,Golden Point,Ballarat,Victoria,VIC,,,,,,,,,10953
3350,Invermay Park,Ballarat,Victoria,VIC,,,,,,,,,10954
3350,Lake Wendouree,Ballarat,Victoria,VIC,,,,,,,,,10955
3350,Mount Helen,Ballarat,Victoria,VIC,,,,,,,,,10956
3350,Mount Pleasant,Ballarat,Victoria,VIC,,,,,,,,,10957
3350,Nerrina,Ballarat,Victoria,VIC,,,,,,,,,10958
3350,Newington,Ballarat,Victoria,VIC,,,,,,,,,10959
3350,Redan,Ballarat,Victoria,VIC,,,,,,,,,10960
3350,Soldiers Hill,Ballarat,Victoria,VIC,,,,,,,,,10961
3350,Sovereign Hill,Ballarat,Victoria,VIC,,,,,,,,,10962
3351,Berringa,Melbourne,Victoria,VIC,,,,,,,,,10963
3351,Bo Peep,Melbourne,Victoria,VIC,,,,,,,,,10964
3351,Cape Clear,Melbourne,Victoria,VIC,,,,,,,,,10965
3351,Carngham,Melbourne,Victoria,VIC,,,,,,,,,10966
3351,Chepstowe,Melbourne,Victoria,VIC,,,,,,,,,10967
3351,Haddon,Melbourne,Victoria,VIC,,,,,,,,,10968
3351,Happy Valley,Melbourne,Victoria,VIC,,,,,,,,,10969
3351,Hillcrest,Melbourne,Victoria,VIC,,,,,,,,,10970
3351,Illabarook,Melbourne,Victoria,VIC,,,,,,,,,10971
3351,Lake Bolac,Melbourne,Victoria,VIC,,,,,,,,,10972
3351,Mininera,Melbourne,Victoria,VIC,,,,,,,,,10973
3351,Mount Emu,Melbourne,Victoria,VIC,,,,,,,,,10974
3351,Nerrin Nerrin,Melbourne,Victoria,VIC,,,,,,,,,10975
3351,Nintingbool,Melbourne,Victoria,VIC,,,,,,,,,10976
3351,Piggoreet,Melbourne,Victoria,VIC,,,,,,,,,10977
3351,Pitfield,Melbourne,Victoria,VIC,,,,,,,,,10978
3351,Rokewood Junction,Melbourne,Victoria,VIC,,,,,,,,,10979
3351,Ross Creek,Melbourne,Victoria,VIC,,,,,,,,,10980
3351,Scarsdale,Melbourne,Victoria,VIC,,,,,,,,,10981
3351,Smythes Creek,Melbourne,Victoria,VIC,,,,,,,,,10982
3351,Smythesdale,Melbourne,Victoria,VIC,,,,,,,,,10983
3351,Snake Valley,Melbourne,Victoria,VIC,,,,,,,,,10984
3351,Springdallah,Melbourne,Victoria,VIC,,,,,,,,,10985
3351,Staffordshire Reef,Melbourne,Victoria,VIC,,,,,,,,,10986
3351,Streatham,Melbourne,Victoria,VIC,,,,,,,,,10987
3351,Wallinduc,Melbourne,Victoria,VIC,,,,,,,,,10988
3351,Westmere,Melbourne,Victoria,VIC,,,,,,,,,10989
3352,Addington,Ballarat,Victoria,VIC,,,,,,,,,10990
3352,Barkstead,Ballarat,Victoria,VIC,,,,,,,,,10991
3352,Blowhard,Ballarat,Victoria,VIC,,,,,,,,,10992
3352,Bolwarrah,Ballarat,Victoria,VIC,,,,,,,,,10993
3352,Brewster,Ballarat,Victoria,VIC,,,,,,,,,10994
3352,Bullarook,Ballarat,Victoria,VIC,,,,,,,,,10995
3352,Bungaree,Ballarat,Victoria,VIC,,,,,,,,,10996
3352,Bunkers Hill,Ballarat,Victoria,VIC,,,,,,,,,10997
3352,Burrumbeet,Ballarat,Victoria,VIC,,,,,,,,,10998
3352,Cambrian Hill,Ballarat,Victoria,VIC,,,,,,,,,10999
3352,Cardigan,Ballarat,Victoria,VIC,,,,,,,,,11000
3352,Cardigan Village,Ballarat,Victoria,VIC,,,,,,,,,11001
3352,Chapel Flat,Ballarat,Victoria,VIC,,,,,,,,,11002
3352,Clarendon,Ballarat,Victoria,VIC,,,,,,,,,11003
3352,Claretown,Ballarat,Victoria,VIC,,,,,,,,,11004
3352,Clarkes Hill,Ballarat,Victoria,VIC,,,,,,,,,11005
3352,Corindhap,Ballarat,Victoria,VIC,,,,,,,,,11006
3352,Dereel,Ballarat,Victoria,VIC,,,,,,,,,11007
3352,Dunnstown,Ballarat,Victoria,VIC,,,,,,,,,11008
3352,Durham Lead,Ballarat,Victoria,VIC,,,,,,,,,11009
3352,Enfield,Ballarat,Victoria,VIC,,,,,,,,,11010
3352,Ercildoune,Ballarat,Victoria,VIC,,,,,,,,,11011
3352,Garibaldi,Ballarat,Victoria,VIC,,,,,,,,,11012
3352,Glen Park,Ballarat,Victoria,VIC,,,,,,,,,11013
3352,Glenbrae,Ballarat,Victoria,VIC,,,,,,,,,11014
3352,Gong Gong,Ballarat,Victoria,VIC,,,,,,,,,11015
