,,,0
110,Q2,Sexual assault,0.0
110,Q2,Offences against a person,0.0
110,Q2,Burglary,1.0
110,Q2,Motor vehicle theft,0.0
110,Q2,Theft (excluding Motor Vehicles),8.0
110,Q2,Robbery,0.0
110,Q2,Road fatality,0.0
110,Q2,Road collision with injury,4.0
110,Q2,Traffic Infringement Notices,10.0
110,Q2,Property damage,4.0
110,Q2,Other offences,39.0
110,Q2,suburb,
110,Q2,district,
110,Q3,Homicide,0.0
110,Q3,Assault,4.0
110,Q3,Sexual assault,0.0
110,Q3,Offences against a person,1.0
110,Q3,Burglary,7.0
110,Q3,Motor vehicle theft,6.0
110,Q3,Theft (excluding Motor Vehicles),15.0
110,Q3,Robbery,0.0
110,Q3,Road fatality,0.0
110,Q3,Road collision with injury,0.0
110,Q3,Traffic Infringement Notices,3.0
110,Q3,Property damage,14.0
110,Q3,Other offences,17.0
110,Q3,suburb,
110,Q3,district,
110,Q4,Homicide,0.0
110,Q4,Assault,4.0
110,Q4,Sexual assault,0.0
110,Q4,Offences against a person,0.0
110,Q4,Burglary,3.0
110,Q4,Motor vehicle theft,2.0
110,Q4,Theft (excluding Motor Vehicles),12.0
110,Q4,Robbery,0.0
110,Q4,Road fatality,0.0
110,Q4,Road collision with injury,2.0
110,Q4,Traffic Infringement Notices,0.0
110,Q4,Property damage,5.0
110,Q4,Other offences,14.0
110,Q4,suburb,
110,Q4,district,
110,Quarter,Homicide,
110,Quarter,Assault,
110,Quarter,Sexual assault,
110,Quarter,Offences against a person,
110,Quarter,Burglary,
110,Quarter,Motor vehicle theft,
110,Quarter,Theft (excluding Motor Vehicles),
110,Quarter,Robbery,
110,Quarter,Road fatality,
110,Quarter,Road collision with injury,
110,Quarter,Traffic Infringement Notices,
110,Quarter,Property damage,
110,Quarter,Other offences,
110,Quarter,suburb,Banks
110,Quarter,district,
111,Q1,Homicide,0.0
111,Q1,Assault,3.0
111,Q1,Sexual assault,2.0
111,Q1,Offences against a person,1.0
111,Q1,Burglary,1.0
111,Q1,Motor vehicle theft,1.0
111,Q1,Theft (excluding Motor Vehicles),9.0
111,Q1,Robbery,0.0
111,Q1,Road fatality,0.0
111,Q1,Road collision with injury,3.0
111,Q1,Traffic Infringement Notices,4.0
111,Q1,Property damage,7.0
111,Q1,Other offences,8.0
111,Q1,suburb,
111,Q1,district,
111,Q2,Homicide,0.0
111,Q2,Assault,3.0
111,Q2,Sexual assault,0.0
111,Q2,Offences against a person,0.0
111,Q2,Burglary,4.0
111,Q2,Motor vehicle theft,2.0
111,Q2,Theft (excluding Motor Vehicles),21.0
111,Q2,Robbery,1.0
111,Q2,Road fatality,0.0
111,Q2,Road collision with injury,2.0
111,Q2,Traffic Infringement Notices,15.0
111,Q2,Property damage,6.0
111,Q2,Other offences,15.0
111,Q2,suburb,
111,Q2,district,
111,Q3,Homicide,0.0
111,Q3,Assault,2.0
111,Q3,Sexual assault,0.0
111,Q3,Offences against a person,2.0
111,Q3,Burglary,3.0
111,Q3,Motor vehicle theft,8.0
111,Q3,Theft (excluding Motor Vehicles),23.0
111,Q3,Robbery,2.0
111,Q3,Road fatality,0.0
111,Q3,Road collision with injury,1.0
111,Q3,Traffic Infringement Notices,20.0
111,Q3,Property damage,16.0
111,Q3,Other offences,13.0
111,Q3,suburb,
111,Q3,district,
111,Q4,Homicide,0.0
111,Q4,Assault,6.0
111,Q4,Sexual assault,0.0
111,Q4,Offences against a person,0.0
111,Q4,Burglary,6.0
111,Q4,Motor vehicle theft,0.0
111,Q4,Theft (excluding Motor Vehicles),13.0
111,Q4,Robbery,1.0
111,Q4,Road fatality,0.0
111,Q4,Road collision with injury,1.0
111,Q4,Traffic Infringement Notices,23.0
111,Q4,Property damage,5.0
111,Q4,Other offences,32.0
111,Q4,suburb,
111,Q4,district,
111,Quarter,Homicide,
111,Quarter,Assault,
111,Quarter,Sexual assault,
111,Quarter,Offences against a person,
111,Quarter,Burglary,
111,Quarter,Motor vehicle theft,
111,Quarter,Theft (excluding Motor Vehicles),
111,Quarter,Robbery,
111,Quarter,Road fatality,
111,Quarter,Road collision with injury,
111,Quarter,Traffic Infringement Notices,
111,Quarter,Property damage,
111,Quarter,Other offences,
111,Quarter,suburb,Bonython
111,Quarter,district,
112,Q1,Homicide,0.0
112,Q1,Assault,3.0
112,Q1,Sexual assault,0.0
112,Q1,Offences against a person,0.0
112,Q1,Burglary,9.0
112,Q1,Motor vehicle theft,2.0
112,Q1,Theft (excluding Motor Vehicles),42.0
112,Q1,Robbery,0.0
112,Q1,Road fatality,0.0
112,Q1,Road collision with injury,0.0
112,Q1,Traffic Infringement Notices,14.0
112,Q1,Property damage,10.0
112,Q1,Other offences,14.0
112,Q1,suburb,
112,Q1,district,
112,Q2,Homicide,0.0
112,Q2,Assault,3.0
112,Q2,Sexual assault,2.0
112,Q2,Offences against a person,0.0
112,Q2,Burglary,6.0
112,Q2,Motor vehicle theft,3.0
112,Q2,Theft (excluding Motor Vehicles),31.0
112,Q2,Robbery,0.0
112,Q2,Road fatality,0.0
112,Q2,Road collision with injury,1.0
112,Q2,Traffic Infringement Notices,6.0
112,Q2,Property damage,21.0
112,Q2,Other offences,27.0
112,Q2,suburb,
112,Q2,district,
112,Q3,Homicide,0.0
112,Q3,Assault,8.0
112,Q3,Sexual assault,0.0
112,Q3,Offences against a person,1.0
112,Q3,Burglary,5.0
112,Q3,Motor vehicle theft,4.0
112,Q3,Theft (excluding Motor Vehicles),26.0
112,Q3,Robbery,1.0
112,Q3,Road fatality,0.0
112,Q3,Road collision with injury,1.0
112,Q3,Traffic Infringement Notices,6.0
112,Q3,Property damage,14.0
112,Q3,Other offences,25.0
112,Q3,suburb,
112,Q3,district,
112,Q4,Homicide,0.0
112,Q4,Assault,21.0
112,Q4,Sexual assault,0.0
112,Q4,Offences against a person,1.0
112,Q4,Burglary,3.0
112,Q4,Motor vehicle theft,4.0
112,Q4,Theft (excluding Motor Vehicles),26.0
112,Q4,Robbery,1.0
112,Q4,Road fatality,0.0
112,Q4,Road collision with injury,2.0
112,Q4,Traffic Infringement Notices,8.0
112,Q4,Property damage,11.0
112,Q4,Other offences,43.0
112,Q4,suburb,
112,Q4,district,
112,Quarter,Homicide,
112,Quarter,Assault,
112,Quarter,Sexual assault,
112,Quarter,Offences against a person,
112,Quarter,Burglary,
112,Quarter,Motor vehicle theft,
112,Quarter,Theft (excluding Motor Vehicles),
112,Quarter,Robbery,
112,Quarter,Road fatality,
112,Quarter,Road collision with injury,
112,Quarter,Traffic Infringement Notices,
112,Quarter,Property damage,
112,Quarter,Other offences,
112,Quarter,suburb,Calwell
112,Quarter,district,
113,Q1,Homicide,0.0
113,Q1,Assault,12.0
113,Q1,Sexual assault,1.0
113,Q1,Offences against a person,0.0
113,Q1,Burglary,8.0
113,Q1,Motor vehicle theft,5.0
113,Q1,Theft (excluding Motor Vehicles),32.0
113,Q1,Robbery,0.0
113,Q1,Road fatality,0.0
113,Q1,Road collision with injury,1.0
113,Q1,Traffic Infringement Notices,12.0
113,Q1,Property damage,11.0
113,Q1,Other offences,34.0
113,Q1,suburb,
113,Q1,district,
113,Q2,Homicide,0.0
113,Q2,Assault,12.0
113,Q2,Sexual assault,2.0
113,Q2,Offences against a person,1.0
113,Q2,Burglary,9.0
113,Q2,Motor vehicle theft,6.0
113,Q2,Theft (excluding Motor Vehicles),46.0
113,Q2,Robbery,0.0
113,Q2,Road fatality,0.0
113,Q2,Road collision with injury,1.0
113,Q2,Traffic Infringement Notices,10.0
113,Q2,Property damage,18.0
113,Q2,Other offences,40.0
113,Q2,suburb,
113,Q2,district,
113,Q3,Homicide,0.0
113,Q3,Assault,11.0
113,Q3,Sexual assault,0.0
113,Q3,Offences against a person,1.0
113,Q3,Burglary,6.0
113,Q3,Motor vehicle theft,7.0
113,Q3,Theft (excluding Motor Vehicles),30.0
113,Q3,Robbery,1.0
113,Q3,Road fatality,0.0
113,Q3,Road collision with injury,2.0
113,Q3,Traffic Infringement Notices,13.0
113,Q3,Property damage,8.0
113,Q3,Other offences,42.0
113,Q3,suburb,
113,Q3,district,
113,Q4,Homicide,0.0
113,Q4,Assault,13.0
113,Q4,Sexual assault,1.0
113,Q4,Offences against a person,1.0
113,Q4,Burglary,10.0
113,Q4,Motor vehicle theft,4.0
113,Q4,Theft (excluding Motor Vehicles),27.0
113,Q4,Robbery,1.0
113,Q4,Road fatality,1.0
113,Q4,Road collision with injury,1.0
113,Q4,Traffic Infringement Notices,9.0
113,Q4,Property damage,15.0
113,Q4,Other offences,50.0
113,Q4,suburb,
113,Q4,district,
113,Quarter,Homicide,
113,Quarter,Assault,
113,Quarter,Sexual assault,
113,Quarter,Offences against a person,
113,Quarter,Burglary,
113,Quarter,Motor vehicle theft,
113,Quarter,Theft (excluding Motor Vehicles),
113,Quarter,Robbery,
113,Quarter,Road fatality,
113,Quarter,Road collision with injury,
113,Quarter,Traffic Infringement Notices,
113,Quarter,Property damage,
113,Quarter,Other offences,
113,Quarter,suburb,Chisholm
113,Quarter,district,
114,Q1,Homicide,0.0
114,Q1,Assault,10.0
114,Q1,Sexual assault,4.0
114,Q1,Offences against a person,2.0
114,Q1,Burglary,5.0
114,Q1,Motor vehicle theft,1.0
114,Q1,Theft (excluding Motor Vehicles),17.0
114,Q1,Robbery,2.0
114,Q1,Road fatality,0.0
114,Q1,Road collision with injury,1.0
114,Q1,Traffic Infringement Notices,10.0
114,Q1,Property damage,16.0
114,Q1,Other offences,28.0
114,Q1,suburb,
114,Q1,district,
114,Q2,Homicide,0.0
114,Q2,Assault,8.0
114,Q2,Sexual assault,0.0
114,Q2,Offences against a person,1.0
114,Q2,Burglary,6.0
114,Q2,Motor vehicle theft,4.0
114,Q2,Theft (excluding Motor Vehicles),26.0
114,Q2,Robbery,1.0
114,Q2,Road fatality,0.0
114,Q2,Road collision with injury,1.0
114,Q2,Traffic Infringement Notices,7.0
114,Q2,Property damage,8.0
114,Q2,Other offences,21.0
114,Q2,suburb,
114,Q2,district,
114,Q3,Homicide,0.0
114,Q3,Assault,17.0
114,Q3,Sexual assault,4.0
114,Q3,Offences against a person,2.0
114,Q3,Burglary,1.0
114,Q3,Motor vehicle theft,6.0
114,Q3,Theft (excluding Motor Vehicles),43.0
114,Q3,Robbery,0.0
114,Q3,Road fatality,0.0
114,Q3,Road collision with injury,1.0
114,Q3,Traffic Infringement Notices,7.0
114,Q3,Property damage,22.0
114,Q3,Other offences,27.0
114,Q3,suburb,
114,Q3,district,
114,Q4,Homicide,0.0
114,Q4,Assault,12.0
114,Q4,Sexual assault,0.0
114,Q4,Offences against a person,3.0
114,Q4,Burglary,6.0
114,Q4,Motor vehicle theft,3.0
114,Q4,Theft (excluding Motor Vehicles),11.0
114,Q4,Robbery,1.0
114,Q4,Road fatality,0.0
114,Q4,Road collision with injury,2.0
114,Q4,Traffic Infringement Notices,8.0
114,Q4,Property damage,9.0
114,Q4,Other offences,18.0
114,Q4,suburb,
114,Q4,district,
114,Quarter,Homicide,
114,Quarter,Assault,
114,Quarter,Sexual assault,
114,Quarter,Offences against a person,
114,Quarter,Burglary,
114,Quarter,Motor vehicle theft,
114,Quarter,Theft (excluding Motor Vehicles),
114,Quarter,Robbery,
114,Quarter,Road fatality,
114,Quarter,Road collision with injury,
114,Quarter,Traffic Infringement Notices,
114,Quarter,Property damage,
114,Quarter,Other offences,
114,Quarter,suburb,Conder
114,Quarter,district,
115,Q1,Homicide,0.0
115,Q1,Assault,3.0
115,Q1,Sexual assault,2.0
115,Q1,Offences against a person,0.0
115,Q1,Burglary,2.0
115,Q1,Motor vehicle theft,2.0
115,Q1,Theft (excluding Motor Vehicles),6.0
115,Q1,Robbery,0.0
115,Q1,Road fatality,0.0
115,Q1,Road collision with injury,0.0
115,Q1,Traffic Infringement Notices,11.0
115,Q1,Property damage,5.0
115,Q1,Other offences,5.0
115,Q1,suburb,
115,Q1,district,
115,Q2,Homicide,0.0
115,Q2,Assault,2.0
115,Q2,Sexual assault,0.0
115,Q2,Offences against a person,0.0
115,Q2,Burglary,0.0
115,Q2,Motor vehicle theft,1.0
115,Q2,Theft (excluding Motor Vehicles),8.0
115,Q2,Robbery,0.0
115,Q2,Road fatality,0.0
115,Q2,Road collision with injury,0.0
115,Q2,Traffic Infringement Notices,9.0
115,Q2,Property damage,10.0
115,Q2,Other offences,9.0
115,Q2,suburb,
115,Q2,district,
115,Q3,Homicide,0.0
115,Q3,Assault,4.0
115,Q3,Sexual assault,2.0
115,Q3,Offences against a person,0.0
115,Q3,Burglary,2.0
115,Q3,Motor vehicle theft,0.0
115,Q3,Theft (excluding Motor Vehicles),7.0
115,Q3,Robbery,0.0
115,Q3,Road fatality,0.0
115,Q3,Road collision with injury,0.0
115,Q3,Traffic Infringement Notices,8.0
115,Q3,Property damage,9.0
115,Q3,Other offences,5.0
115,Q3,suburb,
115,Q3,district,
115,Q4,Homicide,0.0
115,Q4,Assault,4.0
115,Q4,Sexual assault,0.0
115,Q4,Offences against a person,0.0
115,Q4,Burglary,1.0
115,Q4,Motor vehicle theft,2.0
115,Q4,Theft (excluding Motor Vehicles),7.0
115,Q4,Robbery,0.0
115,Q4,Road fatality,0.0
115,Q4,Road collision with injury,2.0
115,Q4,Traffic Infringement Notices,6.0
115,Q4,Property damage,4.0
115,Q4,Other offences,10.0
115,Q4,suburb,
115,Q4,district,
115,Quarter,Homicide,
115,Quarter,Assault,
115,Quarter,Sexual assault,
115,Quarter,Offences against a person,
115,Quarter,Burglary,
115,Quarter,Motor vehicle theft,
115,Quarter,Theft (excluding Motor Vehicles),
115,Quarter,Robbery,
115,Quarter,Road fatality,
115,Quarter,Road collision with injury,
115,Quarter,Traffic Infringement Notices,
115,Quarter,Property damage,
115,Quarter,Other offences,
115,Quarter,suburb,Fadden
115,Quarter,district,
116,Q1,Homicide,0.0
116,Q1,Assault,2.0
116,Q1,Sexual assault,0.0
116,Q1,Offences against a person,0.0
116,Q1,Burglary,0.0
116,Q1,Motor vehicle theft,0.0
116,Q1,Theft (excluding Motor Vehicles),7.0
116,Q1,Robbery,0.0
116,Q1,Road fatality,0.0
116,Q1,Road collision with injury,0.0
116,Q1,Traffic Infringement Notices,9.0
116,Q1,Property damage,3.0
116,Q1,Other offences,14.0
116,Q1,suburb,
116,Q1,district,
116,Q2,Homicide,0.0
116,Q2,Assault,4.0
116,Q2,Sexual assault,0.0
116,Q2,Offences against a person,2.0
116,Q2,Burglary,2.0
116,Q2,Motor vehicle theft,1.0
116,Q2,Theft (excluding Motor Vehicles),10.0
116,Q2,Robbery,0.0
116,Q2,Road fatality,0.0
116,Q2,Road collision with injury,1.0
116,Q2,Traffic Infringement Notices,21.0
116,Q2,Property damage,6.0
116,Q2,Other offences,21.0
116,Q2,suburb,
116,Q2,district,
116,Q3,Homicide,0.0
116,Q3,Assault,6.0
116,Q3,Sexual assault,0.0
116,Q3,Offences against a person,1.0
116,Q3,Burglary,1.0
116,Q3,Motor vehicle theft,1.0
116,Q3,Theft (excluding Motor Vehicles),6.0
116,Q3,Robbery,0.0
116,Q3,Road fatality,0.0
116,Q3,Road collision with injury,0.0
116,Q3,Traffic Infringement Notices,7.0
116,Q3,Property damage,5.0
116,Q3,Other offences,29.0
116,Q3,suburb,
116,Q3,district,
116,Q4,Homicide,0.0
116,Q4,Assault,12.0
116,Q4,Sexual assault,7.0
116,Q4,Offences against a person,0.0
116,Q4,Burglary,2.0
116,Q4,Motor vehicle theft,1.0
116,Q4,Theft (excluding Motor Vehicles),8.0
116,Q4,Robbery,0.0
116,Q4,Road fatality,0.0
116,Q4,Road collision with injury,0.0
116,Q4,Traffic Infringement Notices,10.0
116,Q4,Property damage,4.0
116,Q4,Other offences,9.0
116,Q4,suburb,
116,Q4,district,
116,Quarter,Homicide,
116,Quarter,Assault,
116,Quarter,Sexual assault,
116,Quarter,Offences against a person,
116,Quarter,Burglary,
116,Quarter,Motor vehicle theft,
116,Quarter,Theft (excluding Motor Vehicles),
116,Quarter,Robbery,
116,Quarter,Road fatality,
116,Quarter,Road collision with injury,
116,Quarter,Traffic Infringement Notices,
116,Quarter,Property damage,
116,Quarter,Other offences,
116,Quarter,suburb,Gilmore
116,Quarter,district,
117,Q1,Homicide,0.0
117,Q1,Assault,18.0
117,Q1,Sexual assault,0.0
117,Q1,Offences against a person,4.0
117,Q1,Burglary,3.0
117,Q1,Motor vehicle theft,2.0
117,Q1,Theft (excluding Motor Vehicles),15.0
117,Q1,Robbery,0.0
117,Q1,Road fatality,0.0
117,Q1,Road collision with injury,3.0
117,Q1,Traffic Infringement Notices,13.0
117,Q1,Property damage,14.0
117,Q1,Other offences,46.0
117,Q1,suburb,
117,Q1,district,
117,Q2,Homicide,0.0
117,Q2,Assault,11.0
117,Q2,Sexual assault,3.0
117,Q2,Offences against a person,1.0
117,Q2,Burglary,7.0
117,Q2,Motor vehicle theft,3.0
117,Q2,Theft (excluding Motor Vehicles),16.0
117,Q2,Robbery,0.0
117,Q2,Road fatality,0.0
117,Q2,Road collision with injury,2.0
117,Q2,Traffic Infringement Notices,16.0
117,Q2,Property damage,9.0
117,Q2,Other offences,20.0
117,Q2,suburb,
117,Q2,district,
117,Q3,Homicide,0.0
117,Q3,Assault,5.0
117,Q3,Sexual assault,4.0
117,Q3,Offences against a person,0.0
117,Q3,Burglary,3.0
117,Q3,Motor vehicle theft,7.0
117,Q3,Theft (excluding Motor Vehicles),11.0
117,Q3,Robbery,1.0
117,Q3,Road fatality,0.0
117,Q3,Road collision with injury,2.0
117,Q3,Traffic Infringement Notices,17.0
117,Q3,Property damage,9.0
117,Q3,Other offences,21.0
117,Q3,suburb,
117,Q3,district,
117,Q4,Homicide,0.0
117,Q4,Assault,15.0
117,Q4,Sexual assault,1.0
117,Q4,Offences against a person,3.0
117,Q4,Burglary,5.0
117,Q4,Motor vehicle theft,3.0
117,Q4,Theft (excluding Motor Vehicles),14.0
117,Q4,Robbery,0.0
117,Q4,Road fatality,0.0
117,Q4,Road collision with injury,2.0
117,Q4,Traffic Infringement Notices,8.0
117,Q4,Property damage,11.0
117,Q4,Other offences,28.0
117,Q4,suburb,
117,Q4,district,
117,Quarter,Homicide,
117,Quarter,Assault,
117,Quarter,Sexual assault,
117,Quarter,Offences against a person,
117,Quarter,Burglary,
117,Quarter,Motor vehicle theft,
117,Quarter,Theft (excluding Motor Vehicles),
117,Quarter,Robbery,
117,Quarter,Road fatality,
117,Quarter,Road collision with injury,
117,Quarter,Traffic Infringement Notices,
117,Quarter,Property damage,
117,Quarter,Other offences,
117,Quarter,suburb,Gordon
117,Quarter,district,
118,Q1,Homicide,0.0
118,Q1,Assault,0.0
118,Q1,Sexual assault,0.0
118,Q1,Offences against a person,0.0
118,Q1,Burglary,2.0
118,Q1,Motor vehicle theft,1.0
118,Q1,Theft (excluding Motor Vehicles),7.0
118,Q1,Robbery,0.0
118,Q1,Road fatality,0.0
118,Q1,Road collision with injury,1.0
118,Q1,Traffic Infringement Notices,6.0
118,Q1,Property damage,4.0
118,Q1,Other offences,12.0
118,Q1,suburb,
118,Q1,district,
118,Q2,Homicide,0.0
118,Q2,Assault,3.0
118,Q2,Sexual assault,4.0
118,Q2,Offences against a person,0.0
118,Q2,Burglary,4.0
118,Q2,Motor vehicle theft,2.0
118,Q2,Theft (excluding Motor Vehicles),10.0
118,Q2,Robbery,0.0
118,Q2,Road fatality,0.0
118,Q2,Road collision with injury,0.0
118,Q2,Traffic Infringement Notices,12.0
118,Q2,Property damage,5.0
118,Q2,Other offences,10.0
118,Q2,suburb,
118,Q2,district,
118,Q3,Homicide,0.0
118,Q3,Assault,3.0
118,Q3,Sexual assault,0.0
118,Q3,Offences against a person,0.0
118,Q3,Burglary,4.0
118,Q3,Motor vehicle theft,3.0
118,Q3,Theft (excluding Motor Vehicles),10.0
118,Q3,Robbery,0.0
118,Q3,Road fatality,0.0
118,Q3,Road collision with injury,2.0
118,Q3,Traffic Infringement Notices,7.0
118,Q3,Property damage,12.0
118,Q3,Other offences,20.0
118,Q3,suburb,
118,Q3,district,
118,Q4,Homicide,0.0
118,Q4,Assault,5.0
118,Q4,Sexual assault,1.0
118,Q4,Offences against a person,1.0
118,Q4,Burglary,2.0
118,Q4,Motor vehicle theft,0.0
118,Q4,Theft (excluding Motor Vehicles),7.0
118,Q4,Robbery,0.0
118,Q4,Road fatality,0.0
118,Q4,Road collision with injury,0.0
118,Q4,Traffic Infringement Notices,7.0
118,Q4,Property damage,5.0
118,Q4,Other offences,23.0
118,Q4,suburb,
118,Q4,district,
118,Quarter,Homicide,
118,Quarter,Assault,
118,Quarter,Sexual assault,
118,Quarter,Offences against a person,
118,Quarter,Burglary,
118,Quarter,Motor vehicle theft,
118,Quarter,Theft (excluding Motor Vehicles),
118,Quarter,Robbery,
118,Quarter,Road fatality,
118,Quarter,Road collision with injury,
118,Quarter,Traffic Infringement Notices,
118,Quarter,Property damage,
118,Quarter,Other offences,
118,Quarter,suburb,Gowrie
118,Quarter,district,
119,Q1,Homicide,0.0
119,Q1,Assault,20.0
119,Q1,Sexual assault,6.0
119,Q1,Offences against a person,2.0
119,Q1,Burglary,14.0
119,Q1,Motor vehicle theft,1.0
119,Q1,Theft (excluding Motor Vehicles),75.0
119,Q1,Robbery,0.0
119,Q1,Road fatality,0.0
119,Q1,Road collision with injury,3.0
119,Q1,Traffic Infringement Notices,51.0
119,Q1,Property damage,21.0
119,Q1,Other offences,78.0
119,Q1,suburb,
119,Q1,district,
119,Q2,Homicide,0.0
119,Q2,Assault,6.0
119,Q2,Sexual assault,1.0
119,Q2,Offences against a person,7.0
119,Q2,Burglary,7.0
119,Q2,Motor vehicle theft,7.0
119,Q2,Theft (excluding Motor Vehicles),80.0
119,Q2,Robbery,2.0
119,Q2,Road fatality,0.0
119,Q2,Road collision with injury,0.0
119,Q2,Traffic Infringement Notices,60.0
119,Q2,Property damage,38.0
119,Q2,Other offences,63.0
119,Q2,suburb,
119,Q2,district,
119,Q3,Homicide,0.0
119,Q3,Assault,25.0
119,Q3,Sexual assault,3.0
119,Q3,Offences against a person,2.0
119,Q3,Burglary,11.0
119,Q3,Motor vehicle theft,5.0
119,Q3,Theft (excluding Motor Vehicles),99.0
119,Q3,Robbery,1.0
119,Q3,Road fatality,0.0
119,Q3,Road collision with injury,3.0
119,Q3,Traffic Infringement Notices,67.0
119,Q3,Property damage,27.0
119,Q3,Other offences,67.0
119,Q3,suburb,
119,Q3,district,
119,Q4,Homicide,0.0
119,Q4,Assault,28.0
119,Q4,Sexual assault,2.0
119,Q4,Offences against a person,0.0
119,Q4,Burglary,9.0
119,Q4,Motor vehicle theft,6.0
119,Q4,Theft (excluding Motor Vehicles),92.0
119,Q4,Robbery,3.0
119,Q4,Road fatality,0.0
119,Q4,Road collision with injury,5.0
119,Q4,Traffic Infringement Notices,45.0
119,Q4,Property damage,31.0
119,Q4,Other offences,78.0
119,Q4,suburb,
119,Q4,district,
119,Quarter,Homicide,
119,Quarter,Assault,
119,Quarter,Sexual assault,
119,Quarter,Offences against a person,
119,Quarter,Burglary,
119,Quarter,Motor vehicle theft,
119,Quarter,Theft (excluding Motor Vehicles),
119,Quarter,Robbery,
119,Quarter,Road fatality,
119,Quarter,Road collision with injury,
119,Quarter,Traffic Infringement Notices,
119,Quarter,Property damage,
119,Quarter,Other offences,
119,Quarter,suburb,Greenway
119,Quarter,district,
120,Q1,Homicide,0.0
120,Q1,Assault,4.0
120,Q1,Sexual assault,1.0
120,Q1,Offences against a person,0.0
120,Q1,Burglary,11.0
120,Q1,Motor vehicle theft,3.0
120,Q1,Theft (excluding Motor Vehicles),12.0
120,Q1,Robbery,0.0
120,Q1,Road fatality,0.0
120,Q1,Road collision with injury,0.0
120,Q1,Traffic Infringement Notices,12.0
120,Q1,Property damage,21.0
120,Q1,Other offences,14.0
120,Q1,suburb,
120,Q1,district,
120,Q2,Homicide,0.0
120,Q2,Assault,4.0
120,Q2,Sexual assault,4.0
120,Q2,Offences against a person,0.0
120,Q2,Burglary,8.0
120,Q2,Motor vehicle theft,7.0
120,Q2,Theft (excluding Motor Vehicles),17.0
120,Q2,Robbery,0.0
120,Q2,Road fatality,0.0
120,Q2,Road collision with injury,2.0
120,Q2,Traffic Infringement Notices,14.0
