id,school_name,school_address,suburb,postcode,school_lat,school_lon,Category,Subtype,school_type,sector
2696,Adams Road Children's Centre,33 Adams Road,Craigmore,5114,-34.688119,138.711775,PRESC,CSC,Children's Services Centres,DEPT
2697,Blakeview Preschool,Omega Drive,Blakeview,5114,-34.687725,138.700427,PRESC,CSC,Children's Services Centres,DEPT
2703,The Cherubim Early Learning & Care,254 Kings Road,Paralowie,5108,-34.765425,138.603149,CARE,PRVCC,Private CCCs,NONDEPT
2706,Kadina Child Care Centre,19 Doswell Terrace,Kadina,5554,-33.960677,137.713271,CARE,COMCC,Community Managed CCCs,NONDEPT
2707,St Francis Community Ch Ctr,306 Waterloo Corner Road,Paralowie,5108,-34.745296,138.612791,CARE,COMCC,Community Managed CCCs,NONDEPT
2708,The Pines Community Children's Ctr,14 Hemming Street,Parafield Gardens,5107,-34.773,138.608621,CARE,COMCC,Community Managed CCCs,NONDEPT
2709,Salisbury Campus Child Care Centre,31-41 Birch Avenue,Salisbury East,5109,-34.772963,138.66705,CARE,COMCC,Community Managed CCCs,NONDEPT
2710,Cheeky Monkey's ELC Child Care,24 Keller Road,Salisbury East,5109,-34.794004,138.656381,CARE,PRVCC,Private CCCs,NONDEPT
2711,Oasis Community Children's Centre,27 Ann Street,Salisbury,5108,-34.764749,138.648008,CARE,COMCC,Community Managed CCCs,NONDEPT
2712,Kindy Patch Salisbury Heights,41 The Grove Way,Salisbury Heights,5109,-34.768034,138.673403,CARE,PRVCC,Private CCCs,NONDEPT
2728,Hillbank Community Children's Centre,Penarth Court,Hillbank,5112,-34.731487,138.684466,CARE,COMCC,Community Managed CCCs,NONDEPT
2730,Pooraka Community Child Care Centre,23-27 South Terrace,Pooraka,5095,-34.83401,138.614458,CARE,COMCC,Community Managed CCCs,NONDEPT
2736,Gawler Community Child Care Centre,Finch Road,Gawler East,5118,-34.597278,138.761499,CARE,COMCC,Community Managed CCCs,NONDEPT
2738,Goodstart EL Pooraka,124 Henderson Avenue,Pooraka,5095,-34.823483,138.622631,CARE,PRVCC,Private CCCs,NONDEPT
2739,Goodstart EL Penfield,201 Argent Road,Penfield,5121,-34.691485,138.630146,CARE,PRVCC,Private CCCs,NONDEPT
2742,Highway CC & Early Learning Centre,267 Salisbury Highway,Salisbury Downs,5108,-34.775925,138.628767,CARE,PRVCC,Private CCCs,NONDEPT
2801,Country Central FDC Scheme,20 Langford Drive,Elizabeth,5112,-34.720659,138.66503,CARE,FDC,Family Day Care Schemes,DEPT
2808,Berri Family Day Care,3 Kay Avenue,Berri,5343,-34.284636,140.602649,CARE,FDC,Family Day Care Schemes,DEPT
2809,Northside Family Day Care Scheme,20 Langford Drive,Elizabeth,5112,-34.720659,138.66503,CARE,FDC,Family Day Care Schemes,DEPT
2903,Wasleys Playcentre,Annie Terrace,Wasleys,5400,-34.471483,138.680274,PRESC,PLCEN,Playcentres,DEPT
2906,Owen Playcentre,Fourth Street,Owen,5460,-34.271592,138.543232,PRESC,PLCEN,Playcentres,DEPT
2907,Robertstown Playcentre,Corey Street,Robertstown,5381,-33.98999,139.084262,PRESC,PLCEN,Playcentres,DEPT
2909,Truro Playcentre,1 Burr Street,Truro,5356,-34.41122,139.126375,PRESC,PLCEN,Playcentres,DEPT
2999,St Peter's College Early Learning,North Terrace,St Peters,5069,-34.915028,138.614522,CARE,OTPCC,Other Private CCCs,NONDEPT
3002,Strathalbyn Children's Centre,1A Burkett Drive,Strathalbyn,5255,-35.259013,138.905539,CARE,COMCC,Community Managed CCCs,NONDEPT
3004,Community Kids McLaren Vale Early Ed,224-226 Main Road,McLaren Vale,5171,-35.212138,138.534132,CARE,PRVCC,Private CCCs,NONDEPT
3005,Clare Valley Children's Centre CC,Cnr of Blyth Road and Elliot Street,Clare,5453,-33.822948,138.594911,CARE,CCEN,Children's Centres,NONDEPT
3006,Goodstart EL Aberfoyle Pk,1 Windebanks Road,Aberfoyle Park,5159,-35.080661,138.584405,CARE,PRVCC,Private CCCs,NONDEPT
3007,Goodstart EL Sheidow Park Young St,1A Young Street,Sheidow Park,5158,-35.076802,138.536281,CARE,PRVCC,Private CCCs,NONDEPT
3009,Our Lady of the Visitation OSHC/Vac,433 Victoria Road,Taperoo,5017,-34.805225,138.500193,CARE,OSHC,Out of School Hours Care,NONDEPT
3012,Montessori Children's Ctr Seacliff,41 Kauri Parade,Seacliff,5049,-35.034383,138.521783,CARE,PRVCC,Private CCCs,NONDEPT
3024,Outback Childcare SA,59 Power Crescent,Port Augusta,5700,-32.495897,137.785314,CARE,BABYS,Baby Sitting Agencies,NONDEPT
3025,The Hills Montessori School Inc,12 Anderson Road,Aldgate,5154,-35.012925,138.748722,PRESC,GRNTF,Other Grant Funded Preschools,NONDEPT
3027,Sturt St Community School CCC,221-239 Sturt Street,Adelaide,5000,-34.933817,138.590211,CARE,OTCMC,Other Community Managed CCCs,DEPT
3028,Community Kids Blossomvale Early Ed,1 Aldersey Street,McLaren Vale,5171,-35.220238,138.5441624,CARE,PRVCC,Private CCCs,NONDEPT
3029,Stepping Stone Kidman Park Childcare,346 Grange Road,Kidman Park,5025,-34.906924,138.5288423,CARE,PRVCC,Private CCCs,NONDEPT
3030,Chancery Lane Montessori Preschool,21 Chancery Lane,Adelaide,5000,-34.92934,138.603199,CARE,PRVCC,Private CCCs,NONDEPT
3031,Prince Alfred College Early Learning,The Parade West,Kent Town,5067,-34.921657,138.620032,CARE,OTPCC,Other Private CCCs,NONDEPT
3032,TRY Playford Children's Centre,3 Langford Drive,Elizabeth,5112,-34.720659,138.66503,CARE,OTPCC,Other Private CCCs,NONDEPT
3033,Daws Road Early Learning Centre,155-157 Daws Road,St Marys,5042,-34.992694,138.5783,CARE,OTPCC,Other Private CCCs,NONDEPT
3034,The Learning Sanctuary Littlehampton,1 Rosella Court,Littlehampton,5250,-35.048109,138.859845,CARE,PRVCC,Private CCCs,NONDEPT
3035,Confident Kids Child Care & ELC,67 Regency Road,Croydon Park,5008,-34.875908,138.55855,CARE,PRVCC,Private CCCs,NONDEPT
3036,Stepping Stone Curtis Rd CC & EDC,234 Curtis Road,Munno Para,5115,-34.673307,138.683649,CARE,PRVCC,Private CCCs,NONDEPT
3111,Aberfoyle Campus Schools OSHC,2 Campus Drive,Aberfoyle Park,5159,-35.06784,138.59476,CARE,OSHC,Out of School Hours Care,NONDEPT
3137,Woodcroft College OSHC,"Woodcroft College, Bains Road",Woodcroft,5162,-35.113443,138.543829,CARE,OSHC,Out of School Hours Care,NONDEPT
3600,Aberfoyle Hub Preschool - Hub Drive,Hub Drive,Aberfoyle Park,5159,-35.078096,138.59404,PRESC,CSC,Children's Services Centres,DEPT
3601,Aberfoyle Hub Preschool - Taylors Rd,36 Taylors Road,Aberfoyle Park,5159,-35.07363412,138.59121363,PRESC,CSC,Children's Services Centres,DEPT
3602,Aberfoyle Park Campus Preschool,11 Budapest Road,Aberfoyle Park,5159,-35.06446,138.602399,PRESC,CSC,Children's Services Centres,DEPT
3603,Aldinga Community Kindergarten,63 Butterworth Road,Aldinga Beach,5173,-35.273947,138.452876,PRESC,CSC,Children's Services Centres,DEPT
3604,Hallett Cove Preschool,15 Zwerner Drive,Hallett Cove,5158,-35.075678,138.517799,PRESC,CSC,Children's Services Centres,DEPT
3605,Morphett Vale East Kindergarten,1 Archer Court,Morphett Vale,5162,-35.120468,138.531839,PRESC,CSC,Children's Services Centres,DEPT
3606,Ascot Park Kindergarten,630 Marion Road,Park Holme,5043,-34.986281,138.556092,PRESC,CSC,Children's Services Centres,DEPT
3607,Noarlunga Downs Preschool,Canterbury Crescent,Noarlunga Downs,5168,-35.150168,138.49621,PRESC,CPC,Child Parent Centres,DEPT
3608,Ballara Park Kindergarten,9 Ormonde Avenue,Warradale,5046,-35.006449,138.535292,PRESC,CSC,Children's Services Centres,DEPT
3610,Bains Road Preschool,10 Gum Court,Morphett Vale,5162,-35.114397,138.542368,PRESC,CSC,Children's Services Centres,DEPT
3612,Brentwood Drive Kindergarten,79 Brentwood Drive,Huntfield Heights,5163,-35.150572,138.506776,PRESC,CSC,Children's Services Centres,DEPT
3614,Calvary Kindergarten,5 Windsong Court,Morphett Vale,5162,-35.136759,138.510869,PRESC,AFPRE,Affiliate Preschools,NONDEPT
3615,Chandlers Hill Kindergarten,2 Education Road,Happy Valley,5159,-35.086724,138.584125,PRESC,CSC,Children's Services Centres,DEPT
3616,Christie Downs Kindergarten,14 Charles Street,Christie Downs,5164,-35.131159,138.491504,PRESC,CSC,Children's Services Centres,DEPT
3617,Christies North Kindergarten,27 Shepherd Road,Christies Beach,5165,-35.131683,138.482217,PRESC,CSC,Children's Services Centres,DEPT
3618,Seaford Rise Kindergarten,178 Grand Boulevard,Seaford Rise,5169,-35.200073,138.487121,PRESC,CSC,Children's Services Centres,DEPT
3619,Strathalbyn Kindergarten Outreach,1A Burkett Drive,Strathalbyn,5255,-35.259013,138.905539,PRESC,CSC,Children's Services Centres,DEPT
3620,Clarendon Kindergarten,82 Grants Gully Road,Clarendon,5157,-35.110415,138.632103,PRESC,CSC,Children's Services Centres,DEPT
3621,Coorara Preschool Centre,22 Matison Road,Morphett Vale,5162,-35.131005,138.541037,PRESC,CSC,Children's Services Centres,DEPT
3622,Coromandel Valley Kindergarten,9 Sean Court,Coromandel Valley,5051,-35.049064,138.622124,PRESC,CSC,Children's Services Centres,DEPT
3624,Darlington Children's Centre,12A Kurrajong Place,Seacombe Gardens,5047,-35.026403,138.547363,PRESC,CCEN,Children's Centres,DEPT
3625,Woodcroft Heights Children's Centre,25 Investigator Drive,Woodcroft,5162,-35.106587,138.556962,PRESC,CCEN,Children's Centres,DEPT
3626,Ladybird Manor Montessori Child Care,121-139 Grote Street,Adelaide,5000,-34.929302,138.594447,CARE,PRVCC,Private CCCs,NONDEPT
3627,Yankalilla Community Children's Ctr,208-210 Main South Road,Yankalilla,5203,-35.453957,138.332073,PRESC,INTRU,Integrated Rural Preschools/CCC,DEPT
3629,Flagstaff Hill Kindergarten,15 Renwick Street,Flagstaff Hill,5159,-35.047091,138.581218,PRESC,CSC,Children's Services Centres,DEPT
3630,Flagstaff Oval Kindergarten,York Drive,Flagstaff Hill,5159,-35.052648,138.596644,PRESC,CSC,Children's Services Centres,DEPT
3632,Frieda Corpe Community Kindergarten,42 Benny Avenue,Port Noarlunga,5167,-35.144175,138.471406,PRESC,CSC,Children's Services Centres,DEPT
3635,Goolwa Children's Centre,Brooking Street,Goolwa,5214,-35.497832,138.782318,PRESC,CCEN,Children's Centres,DEPT
3636,Hackham East Kindergarten,Arnold Drive,Hackham,5163,-35.138206,138.533233,PRESC,CSC,Children's Services Centres,DEPT
3638,Hackham West Children's Centre,9 Vintners Walk,Hackham West,5163,-35.145281,138.519023,PRESC,CCEN,Children's Centres,DEPT
3640,Happy Valley Kindergarten,12B Regency Road,Happy Valley,5159,-35.088255,138.564645,PRESC,CSC,Children's Services Centres,DEPT
3641,Forbes Children's Centre,80 Thomas Street,South Plympton,5038,-34.978139,138.557598,PRESC,CCEN,Children's Centres,DEPT
3642,Fleurieu Occasional Comm Chn's Ctr,Alexander Kelly Drive,Noarlunga Centre,5168,-35.139675,138.498835,CARE,COMCC,Community Managed CCCs,NONDEPT
3645,Hallett Cove Karrara Kindergarten,45 Barramundi Drive,Hallett Cove,5158,-35.068215,138.518385,PRESC,CSC,Children's Services Centres,DEPT
3647,Madge Sexton Kindergarten,249 Main Road,McLaren Vale,5171,-35.21939,138.541095,PRESC,CSC,Children's Services Centres,DEPT
3649,Mary Bywaters Memorial Kindergarten,54 Corn Street,Reynella,5161,-35.090203,138.542753,PRESC,CSC,Children's Services Centres,DEPT
3654,Mitchell Park Kindergarten,Lanark Avenue,Mitchell Park,5043,-35.01215,138.564923,PRESC,CSC,Children's Services Centres,DEPT
3657,Pimpala Kindergarten,24 Vanstone Avenue,Morphett Vale,5162,-35.112846,138.530333,PRESC,CSC,Children's Services Centres,DEPT
3658,Seaford District Comm Chn's Ctr Inc,600 Grand Boulevard,Seaford,5169,-35.185808,138.481438,CARE,COMCC,Community Managed CCCs,NONDEPT
3661,Mount Compass Preschool Centre,Oval Road,Mount Compass,5210,-35.349594,138.618858,PRESC,CSC,Children's Services Centres,DEPT
3664,O'Halloran Hill Kindergarten,Wren Street,O'Halloran Hill,5158,-35.065802,138.556211,PRESC,CSC,Children's Services Centres,DEPT
3665,O'Sullivan Beach Children's Centre,51A Galloway Road,O'Sullivan Beach,5166,-35.124449,138.48123,PRESC,CCEN,Children's Centres,DEPT
3666,Oaklands Estate Kindergarten,16 Pethick Terrace,Marion,5043,-34.997541,138.550359,PRESC,CSC,Children's Services Centres,DEPT
3674,Reynella Kindergarten,28 Thames Drive,Reynella,5161,-35.099207,138.527824,PRESC,CSC,Children's Services Centres,DEPT
3683,Seaford K-7 Campus Preschool,39 Jane Street,Port Noarlunga South,5167,-35.175841,138.472256,PRESC,CSC,Children's Services Centres,DEPT
3684,Seaview Downs Kindergarten,5A Hume Street,Seaview Downs,5049,-35.031413,138.535099,PRESC,CSC,Children's Services Centres,DEPT
3686,Trott Park Kindergarten,8 Hessing Crescent,Trott Park,5158,-35.070451,138.538428,PRESC,CSC,Children's Services Centres,DEPT
3687,Morphett Vale Primary Sch-Preschool,Lawrence Street,Morphett Vale,5162,-35.107646,138.514521,PRESC,CPC,Child Parent Centres,DEPT
3688,Strathalbyn Kindergarten,9 Coronation Road,Strathalbyn,5255,-35.260713,138.886856,PRESC,CSC,Children's Services Centres,DEPT
3689,Woodend Children's Centre,20 Bathbank Crescent,Sheidow Park,5158,-35.080114,138.53526,PRESC,CSC,Children's Services Centres,DEPT
3690,Moana Kindergarten,Schooner Road,Seaford,5169,-35.191544,138.47426,PRESC,CSC,Children's Services Centres,DEPT
3695,Plympton South Kindergarten,13 Yapinga Street,South Plympton,5038,-34.969961,138.561157,PRESC,CSC,Children's Services Centres,DEPT
3696,Victor Harbor Community Kindergarten,1 Oval Street,Victor Harbor,5211,-35.556983,138.615636,PRESC,CSC,Children's Services Centres,DEPT
3697,Port Elliot Kindergarten,5 Wright Street,Port Elliot,5212,-35.529976,138.678196,PRESC,CSC,Children's Services Centres,DEPT
3698,Warradale Kindergarten,Cnr Cairns Ave & Wyndham St,Warradale,5046,-35.016098,138.537378,PRESC,CSC,Children's Services Centres,DEPT
3699,Willunga Preschool,Station Road,Willunga,5172,-35.270268,138.551092,PRESC,CSC,Children's Services Centres,DEPT
3700,Goodstart EL Parafield Gardens,121 Shepherdson Road,Parafield Gardens,5107,-34.780561,138.607179,CARE,PRVCC,Private CCCs,NONDEPT
3703,Goldilocks Child Care Centre,1 Portland Avenue,Sturt,5047,-35.027076,138.554447,CARE,PRVCC,Private CCCs,NONDEPT
3704,Camden Community Child Care,7 Carlisle Street,Camden Park,5038,-34.971376,138.539041,CARE,COMCC,Community Managed CCCs,NONDEPT
3705,Victor Harbor Child Care Centre,Bay Road,Victor Harbor,5211,-35.561788,138.606072,CARE,COMCC,Community Managed CCCs,NONDEPT
3706,Tiny Tots Academy - Morphett Vale,96 Main South Road,Morphett Vale,5162,-35.128139,138.524055,CARE,PRVCC,Private CCCs,NONDEPT
3707,Reynella Community Children's Centre,65 Concord Drive,Reynella,5161,-35.100471,138.536406,CARE,COMCC,Community Managed CCCs,NONDEPT
3708,Goodstart EL Magill,38-40 Moules Road,Magill,5072,-34.902748,138.680084,CARE,PRVCC,Private CCCs,NONDEPT
3710,Warradale Community CC - Warradale,362 Morphett Road,Warradale,5046,-35.003877,138.539449,CARE,COMCC,Community Managed CCCs,NONDEPT
3711,Lady Gowrie Child Centre Inc,39A Dew Street,Thebarton,5031,-34.918095,138.572709,CARE,COMCC,Community Managed CCCs,NONDEPT
3712,Kerry Street Early Learning Centre,9 Kerry Street,Christies Beach,5165,-35.136528,138.485315,CARE,PRVCC,Private CCCs,NONDEPT
3713,Nanna's CCC - Camille Street,31 Camille Street,Hallett Cove,5158,-35.082624,138.511204,CARE,PRVCC,Private CCCs,NONDEPT
3715,Yankalilla Community Chn Ctr CC,208-210 Main South Road,Yankalilla,5203,-35.453957,138.332073,CARE,COMCC,Community Managed CCCs,NONDEPT
3716,Aberfoyle Hub Comm Children's Centre,34 Taylors Road West,Aberfoyle Park,5159,-35.073607,138.591192,CARE,COMCC,Community Managed CCCs,NONDEPT
3717,Noarlunga CCC - Windsong Court,5 Windsong Court,Morphett Vale,5162,-35.136759,138.510869,CARE,COMCC,Community Managed CCCs,NONDEPT
3719,Goodstart EL Sheidow Park Hutt Close,1 Hutt Close,Sheidow Park,5158,-35.075729,138.523437,CARE,PRVCC,Private CCCs,NONDEPT
3720,Goolwa Children's Centre Child Care,Brooking Street,Goolwa,5214,-35.497832,138.782318,CARE,CCEN,Children's Centres,NONDEPT
3721,Seaford Early Learning Centre 1,1 Aldam Road,Port Noarlunga South,5167,-35.177024,138.476139,CARE,PRVCC,Private CCCs,NONDEPT
3722,Goodstart EL Clapham,89 Springbank Road,Clapham,5062,-34.989778,138.603429,CARE,PRVCC,Private CCCs,NONDEPT
3723,Kidz @ Woodcroft Child Care Centre,234 Pimpala Road,Woodcroft,5162,-35.103976,138.557076,CARE,PRVCC,Private CCCs,NONDEPT
3724,Kindy Patch Reynella,99-107 Main South Road,Reynella,5161,-35.098513,138.532993,CARE,PRVCC,Private CCCs,NONDEPT
3725,Sturt Child Care Centre,151 Sturt Road,Dover Gardens,5048,-35.018561,138.540392,CARE,PRVCC,Private CCCs,NONDEPT
3726,Goodstart EL Glenelg,122-126 Tapleys Hill Road,Glenelg North,5045,-34.965591,138.517043,CARE,PRVCC,Private CCCs,NONDEPT
3728,Goodstart EL Bedford Pk,Hugh Cairns Avenue,Bedford Park,5042,-35.018467,138.563299,CARE,PRVCC,Private CCCs,NONDEPT
3729,Goodstart EL Melrose Pk,135 Edward Street,Melrose Park,5039,-34.978234,138.577297,CARE,PRVCC,Private CCCs,NONDEPT
3730,Marino Early Learners,35 Angas Crescent,Marino,5049,-35.043806,138.517531,CARE,PRVCC,Private CCCs,NONDEPT
3731,Noarlunga CCC - Alexander Kelly Dr,Alexander Kelly Drive,Noarlunga Centre,5168,-35.139675,138.498835,CARE,COMCC,Community Managed CCCs,NONDEPT
3734,Seaford Early Learning Centre 2,2 Aldam Road,Seaford,5169,-35.177552,138.476189,CARE,OSHC,Out of School Hours Care,NONDEPT
3735,Lady Gowrie CCC Underdale Campus,10 Arthur Lemon Drive,Underdale,5032,-34.917284,138.546688,CARE,COMCC,Community Managed CCCs,NONDEPT
3736,Nanna's CCC - Babyhouse,235 The Cove Road,Hallett Cove,5158,-35.080897,138.507157,CARE,PRVCC,Private CCCs,NONDEPT
3737,Diagonal Road Community CCC,326-328 Diagonal Road,Sturt,5047,-35.019598,138.550339,CARE,COMCC,Community Managed CCCs,NONDEPT
3739,NACYS Child Care Centre,Oldford Street,Davoren Park,5113,-34.696723,138.664372,CARE,OTCMC,Other Community Managed CCCs,NONDEPT
3742,Happy Valley Comm Children's Centre,Linda Street,Happy Valley,5159,-35.087308,138.564392,CARE,COMCC,Community Managed CCCs,NONDEPT
3743,Scotch College Adelaide CCC,Albert Street,Mitcham,5062,-34.97991,138.620437,CARE,OTPCC,Other Private CCCs,NONDEPT
3745,Aldinga Community Children's Centre,63 Butterworth Road,Aldinga Beach,5173,-35.273947,138.452876,CARE,COMCC,Community Managed CCCs,NONDEPT
3748,Murray Bridge World of Learning,42 Clara Street,Murray Bridge,5253,-35.120695,139.268622,CARE,PRVCC,Private CCCs,NONDEPT
3749,Emu Community Children's Centre Inc,52 Wheatsheaf Road,Morphett Vale,5162,-35.126354,138.530543,CARE,COMCC,Community Managed CCCs,NONDEPT
3750,Goodstart EL Paralowie Yalumba Drive,27-29 Yalumba Drive,Paralowie,5108,-34.757533,138.61931,CARE,PRVCC,Private CCCs,NONDEPT
3752,Warradale Community CC - Park Holme,1A Duncan Avenue,Park Holme,5043,-34.991108,138.556385,CARE,COMCC,Community Managed CCCs,NONDEPT
3753,Hallett Cove Comm Chns Centre Inc,5 Ramrod Avenue,Hallett Cove,5158,-35.075935,138.517379,CARE,COMCC,Community Managed CCCs,NONDEPT
3754,Community Kids Kadina Early Educ,58 Port Road,Kadina,5554,-33.959984,137.6974845,CARE,PRVCC,Private CCCs,NONDEPT
3755,Precious Cargo Montessori CC & ELC,79-83 Stephen Terrace,St Peters,5069,-34.901332,138.6198348,CARE,PRVCC,Private CCCs,NONDEPT
3756,Laugh n Learn CC & ELC,178-180 Tapleys HIll Road,Royal Park,5014,-34.879096,138.5123874,CARE,PRVCC,Private CCCs,NONDEPT
3757,Goodstart EL Mt Gambier,19-25 Queens Avenue,Mount Gambier,5290,-37.819052,140.7825712,CARE,PRVCC,Private CCCs,NONDEPT
3758,Woodcroft Little Learners,Cnr Bains & Panalatinga Roads,Morphett Vale,5162,-35.112544,138.547531,CARE,PRVCC,Private CCCs,NONDEPT
3761,Southern Barossa Community CC,200 Lyndoch Valley Road,Lyndoch,5351,-34.61933,138.893296,CARE,OTPCC,Other Private CCCs,NONDEPT
3762,Aldinga Kinder Haven,182 Aldinga Beach Road,Aldinga,5173,-35.27929126,138.46294925,CARE,PRVCC,Private CCCs,NONDEPT
3763,Precious Cargo - Myrtle Bank,3 Fisher Street,Myrtle Bank,5064,-34.9568312,138.63752076,CARE,PRVCC,Private CCCs,NONDEPT
3764,Early Steps Child Care Centre,346-348 Montague Road,Para Vista,5093,-34.829241,138.6623501,CARE,PRVCC,Private CCCs,NONDEPT
3765,O'Halloran Hill Child Care Pty Ltd,5 Majors Road,O'Halloran Hill,5158,-35.052924,138.553377,CARE,PRVCC,Private CCCs,NONDEPT
3801,Southern Vales FDC Scheme,"3rd floor Noarlunga House, Ramsay Place",Noarlunga Centre,5168,-35.140073,138.496188,CARE,FDC,Family Day Care Schemes,DEPT
3807,Southern Districts FDC Scheme,"3rd floor Noarlunga House, Ramsay Place",Noarlunga Centre,5168,-35.140073,138.496188,CARE,FDC,Family Day Care Schemes,DEPT
3901,Milang Playcentre,Cnr Coxe & Rivers Streets,Milang,5256,-35.405862,138.973123,PRESC,PLCEN,Playcentres,DEPT
3902,Myponga Playcentre,Hutchinson Street,Myponga,5202,-35.392662,138.464453,PRESC,PLCEN,Playcentres,DEPT
3903,Langhorne Creek Playcentre,"Uniting Church Hall, Meechi Road",Langhorne Creek,5255,-35.296359,139.036272,PRESC,PLCEN,Playcentres,DEPT
